id,contest_name,company_type,institution,target,rewards,app_period,contest_benefit,fields
103496,"[국제협력][광주국제개발협력센터] 민주, 평화, 인권 기반 카드뉴스 공모전",공공기관/공기업,광주국제개발협력센터,대학생,230만 원,22.9.7 ~ 22.10.11,"기타, 상장 수여","기획/아이디어, 학술"
103523,2022 달성군청소년센터 청소년문화페스티벌,비영리단체/협회/재단,달성군청소년센터,"청소년, 대학생",50만 원,22.9.15 ~ 22.9.19,기타,"예체능/패션, 전시/페스티벌"
103529,제 1회 인터랙티브 스토리 공모전,중소기업,조선교육문화미디어,대상 제한 없음,500만 원,22.9.8 ~ 22.10.31,"기타, 상장 수여",문학/시나리오
103538,"[제주테크노파크, 데이콘] 제주도 차량 통행량 예측 AI 교육 & 경진대회 (선착순 모집 ~9/23)",기타,데이콘,대상 제한 없음,500만 원,22.9.15 ~ 22.9.23,기타,과학/공학
103567,2022 인공지능 학습용 데이터 구축 해커톤 경진대회 공모,중소기업,(주)비온시이노베이터,대상 제한 없음,500만 원,22.9.5 ~ 22.9.23,상장 수여,"기획/아이디어, 과학/공학"
103573,2022 국민 크리에이터 페스티벌,대기업,(주)국민은행,대상 제한 없음,1억 원,22.9.15 ~ 22.10.31,상장 수여,"사진/영상/UCC, 광고/마케팅"
103578,[KB국민은행] 2022 국민 크리에이터 페스티벌,대기업,KB국민은행,대상 제한 없음,1억 원,22.9.15 ~ 22.10.31,상장 수여,사진/영상/UCC
103583,2022년 글로벌 이노베이터 페스타(GIF),중소기업,제이비스퀘어,대상 제한 없음,1억 원,22.9.14 ~ 22.10.9,상장 수여,"전시/페스티벌, 창업"
103599,도전! 아바타가수 15초 싱어 콘테스트,기타,오픈타운,대상 제한 없음,400만 원,22.8.26 ~ 22.10.3,기타,사진/영상/UCC
103601,2022 사이버공격방어대회,공공기관/공기업,"국가정보원 / 국가보안기술연구소, 대구광역시, 경상북도, 한국정보보호산업협회",대상 제한 없음,7000만 원,22.9.5 ~ 22.9.21,기타,과학/공학
103602,2022 국제청소년사이버 환경포럼 참가자 모집,공공기관/공기업,제주특별자치도 / (주)누리커뮤니케이션,"청소년, 대학생",220만 원,22.9.16 ~ 22.10.15,기타,"전시/페스티벌, 학술"
103604,2022년 한국경영학회 대학(석사과정)생 'K-기업가정신 경진대회',비영리단체/협회/재단,한국경영학회 / 한국경영학회 지회,대학생,3200만 원,22.8.16 ~ 22.11.4,"기타, 상장 수여",학술
103606,2022 대한민국 농업박람회 아그리아트쇼 공모전,공공기관/공기업,농림축산식품부 / 농림수산식품교육문화정보원,대상 제한 없음,200만 원,22.10.1 ~ 22.10.7,기타,건축/건설/인테리어
103607,"강남 찍Go, 우리 찍Go 청소년 동아리 사진 공모전",공공기관/공기업,강남구청,청소년,300만 원,22.9.13 ~ 22.9.23,기타,사진/영상/UCC
103611,2022 서울특별시 빅데이터캠퍼스 공모전,공공기관/공기업,서울시 / 서울시 빅데이터캠퍼스,대상 제한 없음,1500만 원,22.9.19 ~ 22.11.2,기타,과학/공학
103613,2022 워킹홀리데이 콘텐츠 공모전,공공기관/공기업,외교부 워킹홀리데이 인포센터 / 외교부,대상 제한 없음,950만 원,22.9.8 ~ 22.10.10,"기타, 상장 수여","해외, 문학/시나리오"
103615,2022 국내산 치즈페스티벌 국내산 치즈요리대회,비영리단체/협회/재단,우유자조금관리위원회/농협경제지주(주) / (사)한국식생활개발연구회,대상 제한 없음,450만 원,22.9.15 ~ 22.10.7,"기타, 상장 수여",전시/페스티벌
103617,스마트 항로표지(등부표) 형상 아이디어 공모전,공공기관/공기업,"한국항로표지기술원, 한국전자기술연구원, 한국과학기술정책플랫폼협동조합 / 한국항로표지기술원,",대상 제한 없음,650만 원,22.9.13 ~ 22.10.31,기타,"기획/아이디어, 과학/공학"
103622,'민선 8기 4년의 미래를 그리다' 2022년 창의톡톡! 아이디어 공모전,공공기관/공기업,관악구,대상 제한 없음,180만 원,22.9.1 ~ 22.9.30,기타,기획/아이디어
103623,제12회 제주물 세계포럼 고객이벤트 제주삼다수와 함께하는 나만의 일상 공모전,중견기업,제주삼다수,대상 제한 없음,1030만 원,22.9.7 ~ 22.9.23,기타,사진/영상/UCC
103635,제1회 2022 상상도 못한 통일 공모전,비영리단체/협회/재단,통일과나눔재단 / 수상한거리 프로덕션,대상 제한 없음,350만 원,22.10.3 ~ 22.11.11,기타,사진/영상/UCC
103636,제 3회 서울함공원 사진 공모전,기타,CNP / 서울함공원,대상 제한 없음,140만 원,22.9.10 ~ 22.10.10,"기타, 상장 수여",사진/영상/UCC
103637,2022 점촌점빵길 활성화프로젝트 2탄 '유튜브 공모전',비영리단체/협회/재단,(재)문경시상권활성화재단,대상 제한 없음,4500만 원,22.9.13 ~ 22.9.26,기타,사진/영상/UCC
103638,대구글로벌게임센터 2022 대구x엔젤 인디 게임 페스티벌,공공기관/공기업,"대구디지털혁신진흥원, 엔젤게임즈",대상 제한 없음,5000만 원,22.9.1 ~ 22.9.16,기타,캐릭터/만화/게임
103639,"제18회 글여울 장편소설 문명, 그 화려한 역설 비밀찾기 프로젝트 공모",중소기업,도서출판 글여울,대상 제한 없음,9000만 원,22.9.5 ~ 22.9.25,기타,문학/시나리오
103640,제25회 김삿갓문화제 전국 일반백일장 작품 공모,공공기관/공기업,영월군 / 영월문화재단,"대학생, 직장인/일반인",500만 원,22.9.1 ~ 22.9.30,기타,문학/시나리오
103658,2022년도 환경데이터 분석·활용 공모전,기타,한국정책개발연구원,대상 제한 없음,650만 원,22.9.6 ~ 22.10.10,"기타, 상장 수여",기획/아이디어
103689,탄소중립 생활문화 아이디어 공모전 운영 계획,기타,에코라이프스타일페어 사무국,대상 제한 없음,180만 원,22.9.15 ~ 22.10.20,상장 수여,"기획/아이디어, 광고/마케팅"
103693,[기간연장] 제 5회 KB국민은행 소프트웨어 경진대회 참가자 모집(~9/18/일),기타,사피엔스4.0,"청소년, 대학생",2000만 원,22.5.2 ~ 22.9.18,기타,과학/공학
103701,채용혜택) 2022년 NH투자증권 빅데이터 경진대회,중소기업,(주)인공지능팩토리,대학생,5000만 원,22.9.16 ~ 22.10.17,인턴/정규직채용,과학/공학
103726,2022 제 1회 ETN 연예TV 채널 홍보 영상 공모전 (★기간 연장★),중소기업,예당미디어,대상 제한 없음,500만 원,22.8.2 ~ 22.9.30,실제상용화,사진/영상/UCC
103737,집콕+집밖문화생활,중소기업,원더하이브,대상 제한 없음,-,22.9.1 ~ 22.9.20,기타,기타
103760,제5회 어도사진 공모전,공공기관/공기업,제5회 어도사진 공모전 운영사무국,대상 제한 없음,900만 원,22.8.16 ~ 22.10.5,상장 수여,사진/영상/UCC
103787,일가정양립 함께육아 사진공모전,기타,청주상공회의소,대상 제한 없음,200만 원,22.9.13 ~ 22.9.30,기타,사진/영상/UCC
103788,2022년 마포구 장애인식개선 영상콘텐츠 공모전,공공기관/공기업,마포구청,대상 제한 없음,300만 원,22.9.27 ~ 22.9.30,기타,사진/영상/UCC
103789,제15회 이북도민 통일미술대전,공공기관/공기업,행정안전부 / 이북5도위원회,대상 제한 없음,1250만 원,22.9.5 ~ 22.11.4,기타,디자인/순수미술/공예
103790,펠리칸 프로덕츠 코리아 2022 사진 공모전,중소기업,펠리칸프로덕츠코리아,대상 제한 없음,240만 원,22.9.15 ~ 22.10.14,기타,사진/영상/UCC
103791,2022년 자양전통시장 이동먹거리개발 온라인경연대회,공공기관/공기업,소상공인시장진흥공단 / 자양전통시장 문화관광형시장 육성사업단,대상 제한 없음,110만 원,22.9.5 ~ 22.10.13,기타,기획/아이디어
103792,2022 제20회 대한민국 서당문화한마당,비영리단체/협회/재단,(사)한국전통서당문화진흥회,대상 제한 없음,5000만 원,22.9.5 ~ 22.9.23,기타,문학/시나리오
103793,제6회 남이섬 국제 그림책 일러스트레이션 공모전 (나미콩쿠르),비영리단체/협회/재단,남이섬세계책나라축제국제위원회 / 남이섬교육문화그룹,대상 제한 없음,3900만 원,22.9.1 ~ 22.10.31,"기타, 상장 수여",디자인/순수미술/공예
103794,[하나금융그룹] 하나 디지털 파워 온 프로젝트 참여자 모집,금융권,하나금융그룹 / 아이들과미래재단,대학생,2500만 원,22.9.7 ~ 22.10.4,기타,과학/공학
103795,제 1회 경운대학교 지능형 모빌리티 SW경진대회,기타,"경운대학교, 경운대학교 소프트웨어중심대학사업","청소년, 대학생",250만 원,22.9.5 ~ 22.9.14,기타,과학/공학
103796,동그라미재단 2022 O-Prize: Good Mobility 공모전,비영리단체/협회/재단,동그라미재단,대상 제한 없음,8900만 원,22.8.10 ~ 22.9.30,기타,기획/아이디어
103797,2022 빅데이터 활용 NET ZERO 서비스 발굴 공모제,기타,BigSQuare Union,대상 제한 없음,500만 원,22.8.29 ~ 22.10.14,기타,과학/공학
103798,2022 충청권 ICT메이커톤,기타,충북과학기술혁신원,"대학생, 직장인/일반인",1300만 원,22.9.14 ~ 22.10.14,기타,과학/공학
103799,2022년 제40회 마로니에 여성 백일장,비영리단체/협회/재단,한국문화예술위원회,대상 제한 없음,2000만 원,22.9.15 ~ 22.10.13,기타,문학/시나리오
103800,2022 애니툰 9월 웹툰 / 웹소설 공모전,중소기업,주식회사 애니툰,대상 제한 없음,2억 원,22.9.1 ~ 22.9.30,기타,"문학/시나리오, 캐릭터/만화/게임"
103801,제33회 이건음악회 아리랑 편곡 공모전,기타,이건(EAGON),대상 제한 없음,600만 원,22.9.16 ~ 22.10.16,기타,예체능/패션
103802,제4회 전국 도자기와 요리의 만남 (콜라보레이션 플레이팅 경연대회),공공기관/공기업,"중소벤처기업부, 소상공인시장진흥공단, 김해시 / (사)김해도예협회, 김해도자소공인 특화지원",대상 제한 없음,320만 원,22.9.13 ~ 22.10.13,기타,디자인/순수미술/공예
103803,2022 부산영어방송 핼러윈 퍼레이드 페스티벌,비영리단체/협회/재단,(재)부산영어방송재단,대상 제한 없음,3790만 원,22.9.15 ~ 22.10.14,기타,전시/페스티벌
103804,2022 한국석유공사 기업광고 포스터 및 이모티콘 공모전,공공기관/공기업,한국석유공사,대상 제한 없음,700만 원,22.9.19 ~ 22.10.28,기타,디자인/순수미술/공예
103805,2022 밀양 꿈꾸는예술터 캐릭터&슬로건 전국 공모전,비영리단체/협회/재단,밀양문화관광재단,대상 제한 없음,1500만 원,22.9.21 ~ 22.10.7,기타,"캐릭터/만화/게임, 네이밍/슬로건"
103806,"제 1회 전국 어린이 나라사랑 그림, 글짓기 공모전",비영리단체/협회/재단,"박정희대통령기념재단, 마포문화원",청소년,200만 원,22.9.15 ~ 22.10.30,"기타, 상장 수여","디자인/순수미술/공예, 문학/시나리오"
103807,지역기업X로컬크리에이터 패키지 디자인 프로젝트 '부산스러운 제작소',공공기관/공기업,부산광역시 / (재)부산테크노파크,"대학생, 직장인/일반인",200만 원,22.8.31 ~ 22.9.27,기타,디자인/순수미술/공예
103808,세계문화유산 통도사 영축문화축제 제1회 전국 초중고 사생실기대회,비영리단체/협회/재단,영축총림통도사 / (사)한국미술협회,청소년,1090만 원,22.8.23 ~ 22.9.22,"기타, 상장 수여",디자인/순수미술/공예
103809,2022 ArtPrize Gangnam 아트프라이즈 강남 공개 모집,공공기관/공기업,"강남구, 아트프라이즈강남 조직위원회, 강남문화재단",대상 제한 없음,3000만 원,22.9.1 ~ 22.9.28,기타,디자인/순수미술/공예
103810,KB스타뱅킹과 함께하는 2022 국민 크리에이터 페스티벌,금융권,KB국민은행,대상 제한 없음,2400만 원,22.9.15 ~ 22.10.31,"기타, 상장 수여","전시/페스티벌, 사진/영상/UCC"
103827,"""라이브in 목포 시즌 3"" 유튜브페스티벌",중소기업,(주)올웨이즈,대상 제한 없음,500만 원,22.9.5 ~ 22.10.1,기타,사진/영상/UCC
103849,2022 중앙아시아 문화주간 - 투게더 페스티벌,중소기업,주식회사 더에이블,대상 제한 없음,100만 원,22.9.8 ~ 22.9.29,"기타, 상장 수여","전시/페스티벌, 예체능/패션"
103866,<할로윈 in 홍대> 스트릿댄스 페스티벌 참가팀 모집(~10/6),스타트업,문화사거리,대상 제한 없음,250만 원,22.9.17 ~ 22.10.6,"기타, 상장 수여","전시/페스티벌, 예체능/패션"
103875,2022 국제 청소년 사이버 환경 포럼,중소기업,(주)누리커뮤니케이션,"청소년, 대학생",220만 원,22.9.16 ~ 22.10.15,상장 수여,"기획/아이디어, 과학/공학"
103880,[추천공모전]제8회 항일여성독립운동가 추모문화제 문화예술 공모전 (~9/30),비영리단체/협회/재단,항일여성운동기념사업회,대상 제한 없음,1160만 원,22.7.25 ~ 22.9.30,기타,"사진/영상/UCC, 디자인/순수미술/공예"
103904,제9회 전국대학생 인구토론대회 참가팀 모집,비영리단체/협회/재단,인구보건복지협회,대학생,1600만 원,22.9.19 ~ 22.10.16,기타,기타
103921,『2022 세종청년 창업정책 해커톤』 참여자 모집,공공기관/공기업,세종창조경제혁신센터,"대학생, 직장인/일반인",400만 원,22.9.16 ~ 22.10.2,실제상용화,"기획/아이디어, 창업"
103924,[SK] 생물 다양성 데이터 분석 및 아이디어 제안 경연대회,대기업,SK(주) C&C,대상 제한 없음,2600만 원,22.9.19 ~ 22.9.30,"입사시 가산점, 상장 수여","기획/아이디어, 과학/공학"
103940,"농심, 안성탕면체를 활용한 타이포 디자인 공모전",공공기관/공기업,농심,대상 제한 없음,1000만 원,22.9.19 ~ 22.10.19,"입사시 가산점, 상장 수여","디자인/순수미술/공예, 사진/영상/UCC"
103942,2022 Creative Bridge Festival - 디지털 융복합 콘텐츠 분야 창작 & 스타트업 아이디어 공모전,기타,2022 Creative Bridge Festival,대상 제한 없음,2000만 원,22.8.29 ~ 22.10.11,기타,"기획/아이디어, 창업"
103951,[제 76회 대전 초기창업패키지 미래반도체 컨퍼런스] 참가자 모집 공고,스타트업,주식회사 렛츠,대상 제한 없음,-,22.9.19 ~ 22.9.20,기타,"과학/공학, 창업"
103953,2022 광주 스토리 공모전,비영리단체/협회/재단,비볼드커뮤니케이션즈,"대학생, 직장인/일반인",3000만 원,22.10.11 ~ 22.10.24,기타,"기획/아이디어, 문학/시나리오"
103956,제5회 미디어창작콘테스트 <우리동네 ESG 이야기> 시민영상콘텐츠 공모전 안내,비영리단체/협회/재단,전국미디어센터협의회,대상 제한 없음,1400만 원,22.9.20 ~ 22.11.3,상장 수여,사진/영상/UCC
103959,영도다리축제_도전!영도골든벨,중소기업,(주)에이시티,대상 제한 없음,120만 원,22.8.24 ~ 22.9.30,기타,전시/페스티벌
103960,영도 트롯 가왕,중소기업,(주)에이시티,대상 제한 없음,240만 원,22.9.19 ~ 상시모집,기타,전시/페스티벌
103962,영도다리축제_전국아마추어밴드대회,중소기업,(주)에이시티,대상 제한 없음,280만 원,22.9.19 ~ 상시모집,기타,전시/페스티벌
