인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
82038,서울특별시 서부여성발전센터 서포터즈 서부On즈 1기 모집,서울특별시서부여성발전센터,비영리단체/협회/재단,22.3.14 ~ 22.3.23,6명,기타,교육콘텐츠,서포터즈,지역 제한없음,22.3.28 ~ 22.6.28,"대학생, 직장인/일반인"
82041,NGO 지파운데이션 온미단(온라인 미션단) 1기 모집,지파운데이션,중소기업,22.3.16 ~ 22.3.27,00명,기타,콘텐츠사회공헌/교류,서포터즈,지역 제한없음,22.4.1 ~ 22.6.30,대상 제한 없음
82042,한만두식품 공식 서포터즈 H러버스 1기 모집,한만두식품,중소기업,22.3.17 ~ 22.3.30,30명,기타,요리/식품,서포터즈,경기 양주시,22.4.1 ~ 22.6.30,대상 제한 없음
82044,2022 TBS 시민영상 특이점 시민제작자 모집,미디어재단 TBS,중소기업,22.3.18 ~ 22.4.8,0명,기타,디자인/사진/예술/영상,서포터즈,지역 제한없음,-,대상 제한 없음
82047,2022 서초구 청년미디어 크리에이터 모집,서초구청,공공기관/공기업,22.3.16 ~ 22.3.27,20명,"휴학 중/시간 투자 가능, 기타",콘텐츠,서포터즈,서울 서초구,22.4.9 ~ 22.6.21,"대학생, 직장인/일반인"
82058,[아동권리보장원] 제 1기 대학생 서포터즈 모집(~4/6),아동권리보장원,공공기관/공기업,22.3.21 ~ 22.4.6,30명,콘텐츠 기획/제작 경험,콘텐츠,서포터즈,지역 제한없음,22.4.1 ~ 22.11.30,대학생
82067,윈스펙 공기업 취업 서포터즈 29기 모집,윈스펙,중소기업,22.3.21 ~ 22.4.1,200명,파워블로거/SNS,교육,서포터즈,지역 제한없음,22.4.4 ~ 22.4.15,대상 제한 없음
82076,[경기도성남시]글로벌게임QA&GM전문인력 양성과정 청년교육생 모집!,성남여성인력개발센터,비영리단체/협회/재단,22.3.18 ~ 22.3.25,20명,휴학 중/시간 투자 가능,교육과학/공학/기술/IT,기타멘토링,경기,22.3.28 ~ 22.7.1,"대학생, 직장인/일반인"
82081,금융위원회 서포터즈 '금융프렌즈' 모집,금융위원회 디지털소통팀,공공기관/공기업,22.3.14 ~ 22.3.31,00명,파워블로거/SNS,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,22.4.1 ~ 22.12.31,대상 제한 없음
82088,[여성가족부]홈페이지&사무관리원 양성과정 여성교육생 모집!,성남여성인력개발센터,비영리단체/협회/재단,22.3.18 ~ 22.3.25,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육경영/컨설팅/마케팅,기타,지역 제한없음,22.3.28 ~ 22.5.12,직장인/일반인
82089,[경기도] SW교육전문가 양성과정 여성교육생 모집!,성남여성인력개발센터,비영리단체/협회/재단,22.3.18 ~ 22.3.25,20명,휴학 중/시간 투자 가능,교육과학/공학/기술/IT,기타,경기,22.4.4 ~ 22.6.21,직장인/일반인
82090,[여성가족부] 경영지원 회계사무원 양성과정 여성교육생 모집!,성남여성인력개발센터,비영리단체/협회/재단,22.3.18 ~ 22.3.25,20명,휴학 중/시간 투자 가능,교육경영/컨설팅/마케팅,기타,지역 제한없음,22.4.4 ~ 22.6.22,직장인/일반인
82092,[고용노동부성남시] 치과기구소독&업무보조원 여성교육생 모집!,성남여성인력개발센터,비영리단체/협회/재단,22.3.18 ~ 22.3.25,20명,휴학 중/시간 투자 가능,교육의료/보건,기타,경기 성남시,22.4.4 ~ 22.4.29,직장인/일반인
82093,[경기도성남시] 인공지능(AI)서비스기획자 양성과정 청년교육생 추가모집!,성남여성인력개발센터,비영리단체/협회/재단,22.3.18 ~ 22.8.12,20명,휴학 중/시간 투자 가능,교육과학/공학/기술/IT,기타,경기,22.4.19 ~ 22.8.19,"대학생, 직장인/일반인"
82101,"[아시아교류협회] 한-아세안협력기금 후원, 한-아세안 경제 포럼 대표단 모집",(사)아시아교류협회,비영리단체/협회/재단,22.3.18 ~ 22.5.1,24명,"외국어, 타 대외활동 경험, 행사 기획 경험",언론/미디어정치/사회/법률,서포터즈,"서울, 부산",22.7.22 ~ 22.7.29,대상 제한 없음
82102,[청소년 페미니스트 동아리 '페링페링단' 회원 모집],아하!서울시립청소년성문화센터,비영리단체/협회/재단,22.3.18 ~ 상시모집,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 행사 기획 경험, 기타",교육콘텐츠,서포터즈강연,지역 제한없음,22.3.18 ~ 22.4.17,청소년
82103,[(사)여성스타트업 포럼] 대한민국 여성스타트업 포럼 서포터즈를 모집합니다!,사단법인 여성스타트업 포럼,비영리단체/협회/재단,22.3.17 ~ 22.3.30,5명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",창업/자기계발콘텐츠,서포터즈,"서울, 경기",22.4.4 ~ 22.12.20,"청소년, 대학생"
82106,돼지런한 빵둥이들을 위한 빵 마라톤 빵빵런2022,1986프로덕션,-,-,0명,모두 지원 가능,,,-,-,-
82109,"대학내일, 아웃캠퍼스 2022 아웃캠퍼스 명품동아리 TOP50 모집","대학내일, 아웃캠퍼스",중소기업,22.2.24 ~ 22.3.27,0명,기타,언론/미디어콘텐츠,멘토링서포터즈,지역 제한없음,22.4.1 ~ 22.12.31,대학생
82113,WEPLAY WEWORK 21기 - 금융권 대외활동,복합금융컨설팅(주),중소기업,22.3.18 ~ 모집시 마감,00명,휴학 중/시간 투자 가능,경제/금융경영/컨설팅/마케팅,멘토링강연,서울 중구,22.4.13 ~ 22.4.23,"대학생, 직장인/일반인"
82117,2022 하남시 청소년의회 청년보좌관 최종모집,하남시청소년수련관,비영리단체/협회/재단,22.3.18 ~ 22.3.28,3명,"멘토링/수업 진행 경험, 리더십, 타 대외활동 경험",교육정치/사회/법률,서포터즈,경기 하남시,22.4.9 ~ 22.12.31,대학생
82123,생명사랑 모니터링단 마음클리너 2기,전라남도광역정신건강복지센터,공공기관/공기업,22.3.18 ~ 22.8.31,00명,타 대외활동 경험,언론/미디어사회공헌/교류,서포터즈기타,지역 제한없음,22.3.18 ~ 22.11.30,대상 제한 없음
82124,[한국SW기술진흥협회] MSA Full-Stack SW 개발자 양성,주식회사 메이캔,비영리단체/협회/재단,22.3.13 ~ 22.4.11,25명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.4.11 ~ 22.9.7,대상 제한 없음
82126,"2022년 인문100년, 예술체육비전장학금 신규 장학생을 선발합니다 !",한국장학재단,중소기업,22.3.16 ~ 22.4.12,1940명,기타,디자인/사진/예술/영상체육/헬스,기타,지역 제한없음,22.3.16 ~ 22.4.12,대학생
82134,누구나청소년학교 20~25세 후기청소년 모집(강사교육 후 실습 / 활동기간 4~7월 일정조율 가능),정왕어울림청소년문화의집,공공기관/공기업,22.3.15 ~ 22.4.6,10명,기타,기타,멘토링기타,경기 시흥시,22.4.5 ~ 22.7.31,대학생
82139,트랙개발팀 신입사원 채용,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
82146,팅커캐드로 배우는 3D모델링 프린팅 교육 참가자 모집!,펫랩(Pet Lap),중소기업,22.3.7 ~ 22.5.20,10명,"컴퓨터 활용능력, 기타",과학/공학/기술/IT창업/자기계발,기타강연,서울 노원구,22.4.2 ~ 22.4.23,대상 제한 없음
82152,[소셜 대화 플랫폼 커넥팅] 서포터즈 팅구단 1기 모집,와이피랩스 주식회사,중소기업,22.3.18 ~ 22.4.1,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",과학/공학/기술/IT콘텐츠,서포터즈,서울 강남구,22.4.12 ~ 22.6.7,대학생
82167,한국증권인재개발원 2022년 상반기 서포터즈 운영자 공개모집,한국증권인재개발원,중소기업,22.3.30 ~ 22.4.7,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",교육경제/금융,서포터즈마케터,지역 제한없음,22.3.19 ~ 22.6.30,대학생
82171,2022 고양국제꽃박람회 SNS 힐링 서포터즈 모집,(재)고양국제꽃박람회,중소기업,22.3.18 ~ 22.3.28,10명,기타,행사/페스티벌기타,서포터즈,경기 고양시,22.4.2 ~ 22.5.13,대상 제한 없음
82172,서초교육복지센터 담담서포터즈 4기 모집,서초교육복지센터,공공기관/공기업,22.3.4 ~ 22.3.25,15명,기타,사회공헌/교류기타,서포터즈,서울 서초구,22.3.1 ~ 22.12.31,대학생
82173,인천영상위원회 제10회 디아스포라영화제 자원활동가 디아이즈 모집,인천영상위원회,비영리단체/협회/재단,22.3.2 ~ 22.4.7,00명,기타,디자인/사진/예술/영상,서포터즈,인천 중구,22.5.20 ~ 22.5.24,"대학생, 직장인/일반인"
82174,전라남도광역정신건강복지센터 생명사랑 모니터링단 마음클리너 2기 모집,전라남도광역정신건강복지센터,공공기관/공기업,22.3.18 ~ 22.8.31,0명,기타,의료/보건사회공헌/교류,서포터즈,전라,-,대상 제한 없음
82175,"2022년 우리동네, 골목길놀이터 기획단 상상Bridge 대원 모집",성.미가엘종합사회복지관,비영리단체/협회/재단,22.3.15 ~ 22.3.29,0명,기타,교육사회공헌/교류,서포터즈,인천,22.4.1 ~ 22.12.31,대학생
82176,2022년 시흥시청소년상담복지센터 청소년전화 1388 서포터즈 2차 모집(자원봉사),(재)시흥시청소년재단 / 시흥시청소년상담복지센터,비영리단체/협회/재단,22.3.15 ~ 22.3.28,5명,기타,사회공헌/교류기타,봉사단-국내,경기 시흥시,22.4.11 ~ 22.12.31,"대학생, 직장인/일반인"
82177,2022년 이브와 ICT멘토링 모집,과학기술정보통신부 / 정보통신기획평가원 등 / (사)IT여성기업인협회 등,비영리단체/협회/재단,22.2.4 ~ 22.3.31,0명,기타,과학/공학/기술/IT기타,멘토링,지역 제한없음,-,대학생
82178,2022년도 제19회 화학탐구프런티어페스티벌,링커리어링,-,-,0명,모두 지원 가능,,,-,-,-
82181,제3기 IURC 소셜기자단 모집,인천광역시 도시재생지원센터 / 인천도시공사,공공기관/공기업,22.3.17 ~ 22.3.30,15명,기타,언론/미디어환경/에너지,서포터즈기자단,인천,22.4.1 ~ 22.12.31,대상 제한 없음
82204,제5회 불독국제영화제 대학생 크리에이터 1기 모집,불독국제영화제,비영리단체/협회/재단,22.3.21 ~ 22.4.16,5명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 행사 기획 경험",행사/페스티벌디자인/사진/예술/영상,서포터즈마케터,지역 제한없음,22.4.25 ~ 22.6.6,대학생
82209,[동두천시상권진흥센터] 2022 이담 서포터즈 1기 모집 (~3.30 자정 마감),동두천시상권진흥센터,공공기관/공기업,22.3.16 ~ 22.3.30,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",경영/컨설팅/마케팅콘텐츠,서포터즈,경기 동두천시,22.3.16 ~ 22.3.30,대상 제한 없음
82210,광명시청소년재단 나름청소년활동센터 청소년운영위원회[크로커스] 10기위원 모집,나름청소년활동센터,공공기관/공기업,22.3.19 ~ 23.3.3,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 행사 기획 경험",정치/사회/법률사회공헌/교류,서포터즈기타,경기 광명시,22.4.9 ~ 23.4.22,"청소년, 대학생"
82211,[굿네이버스 서울권역] ★NGO를 배우는 시간 'NGO Traveler 6기'★,굿네이버스 서울본부,비영리단체/협회/재단,22.2.25 ~ 22.3.22,00명,"콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",경영/컨설팅/마케팅사회공헌/교류,서포터즈기자단,서울,22.4.4 ~ 22.5.13,대학생
82212,디자인 및 홈페이지 관리_ 정규직 또는 인턴 채용,주식회사 오아시스,-,-,0명,모두 지원 가능,,,-,-,-
82215,[페이스북 유니버시티 2기] ✨다시 돌아온 페북 디지털 마케팅 대학!✨(~4/10),페이스북코리아 유한회사,대기업,22.3.19 ~ 22.4.10,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 기타",경영/컨설팅/마케팅콘텐츠,강연멘토링,지역 제한없음,22.4.25 ~ 22.6.20,"대학생, 직장인/일반인"
82216,[아비투스 재능봉사단 기획팀 10기 모집],사단법인 한국미디어교육진흥원 대학생사무국,기타,22.3.19 ~ 22.3.28,00명,기타,기타,기타,지역 제한없음,22.4.2 ~ 22.8.2,대학생
82217,2주 완성 예비 금융인 대외활동_'WEWE21기',복합금융컨설팅,기타,22.3.20 ~ 22.4.12,00명,"컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",교육경제/금융,강연기타,서울 중구,22.3.20 ~ 22.4.12,"대학생, 직장인/일반인"
82229,2022년 상반기 홍릉 도시재생 크리에이터 모집,홍릉 일대 도시재생현장지원센터,공공기관/공기업,22.3.18 ~ 22.4.3,00명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어경영/컨설팅/마케팅,서포터즈기자단,서울 동대문구,22.4.7 ~ 22.6.18,"대학생, 직장인/일반인"
82240,제 1기 서울 스트로베리 서포터즈 모집,(주)그린랩스,중소기업,22.3.22 ~ 22.4.8,30명,기타,경영/컨설팅/마케팅요리/식품,서포터즈기타,지역 제한없음,22.4.18 ~ 22.5.20,대학생
82261,2022년 15기 APEC국제교육협력원 알콥 대학생연합회(ALCoB-U) 대학생 모집,APEC국제교육협력원,비영리단체/협회/재단,22.3.21 ~ 22.4.8,10명,"콘텐츠 기획/제작 경험, 외국어",교육사회공헌/교류,서포터즈멘토링,지역 제한없음,22.4.22 ~ 22.12.31,대학생
82267,협성문화재단 [드림trip] 국내역사탐방 DT.12 제주도 모집,협성문화재단,비영리단체/협회/재단,22.4.1 ~ 22.4.14,0명,기타,문화/역사,기타,"부산, 울산, 경상",-,"대학생, 직장인/일반인"
82268,엔지닉 2차전지 빡공스터디 10기,엔지닉,중소기업,22.3.21 ~ 22.4.1,200명,기타,교육과학/공학/기술/IT,멘토링기타,지역 제한없음,22.4.4 ~ 22.4.15,대상 제한 없음
82273,에스콰이어 매거진 서포터즈 에스콰이어Z(에스콰이어즈),에스콰이어 코리아,대기업,22.2.28 ~ 22.4.3,20명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험",디자인/사진/예술/영상콘텐츠,서포터즈,"서울, 경기",22.4.25 ~ 22.7.19,대학생
82275,[한국이콜랩] 대학생 환경 스타트업 인큐베이션 프로그램 '에코임팩트 챌린지',한국이콜랩/인액터스,외국계기업,22.3.10 ~ 22.4.24,00명,기타,창업/자기계발환경/에너지,기타멘토링,지역 제한없음,22.5.7 ~ 22.9.30,대학생
82280,"[할인] ?이거 모르면 직장생활 불가, 데이터 마인드셋 교육",에이블런,-,-,0명,모두 지원 가능,,,-,-,-
82281,느낌있는 흡수하는 서포터즈 Dr.FiLL 흡수 홍보단 모집~4.03,씨엘팜,중소기업,22.3.7 ~ 22.4.3,30명,"콘텐츠 기획/제작 경험, 타 대외활동 경험",콘텐츠,서포터즈,지역 제한없음,22.4.8 ~ 22.6.10,대학생
82283,제22회 휴먼아시아 인권스쿨에 여러분을 초대합니다!,휴먼아시아,비영리단체/협회/재단,22.3.21 ~ 22.3.31,00명,"외국어, 기타",교육정치/사회/법률,멘토링강연,지역 제한없음,22.3.21 ~ 22.3.31,청소년
82290,서울청년센터 노원 오랑 〈서포터즈 노랑〉 2기 모집,서울청년센터 노원 오랑,비영리단체/협회/재단,22.3.21 ~ 22.4.1,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",콘텐츠사회공헌/교류,서포터즈,서울 노원구,22.4.15 ~ 22.9.30,"대학생, 직장인/일반인"
82295,[자유기업원] 서포터즈 3기 모집 (~3/30),자유기업원,비영리단체/협회/재단,22.3.18 ~ 22.3.30,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 기타",경제/금융기타,서포터즈기타,지역 제한없음,22.4.5 ~ 22.7.5,대학생
82296,2022 서울 제로웨이스트 캠퍼스 MZ회담,"(사)한국로하스협회, 국제지속가능청년연합(GUYS)",비영리단체/협회/재단,22.3.21 ~ 22.3.25,100명,기타,환경/에너지사회공헌/교류,서포터즈,지역 제한없음,22.3.26 ~ 22.3.26,"대학생, 직장인/일반인"
82300,송파쌤 대학생 멘토링 멘토단 모집,코첸,중소기업,22.3.21 ~ 23.3.30,00명,멘토링/수업 진행 경험,교육,멘토링,지역 제한없음,22.4.1 ~ 22.5.31,대학생
82305,[구름 K-Digital Training] 전액 국비지원 교육과정 모집,구름,공공기관/공기업,22.3.11 ~ 22.4.12,7035명,"멘토링/수업 진행 경험, 리더십",교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.4.25 ~ 22.8.18,직장인/일반인
