인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
59601,인천광역시교육청 2021 시민기자 모집,인천광역시교육청,-,21.4.5 ~ 21.4.16,0명,모두 지원 가능,교육콘텐츠,기자단,인천,21.4.22 ~ 21.12.31,"대학생, 직장인/일반인"
59605,[성북구] 청년 로드메이커 강사 모집,성북구 청소년미래지원센터 | 2 기,-,21.4.12 ~ 21.4.18,15명,멘토링/수업 진행 경험,문화/역사교육,기타,서울 성북구,21.4.27 ~ 21.12.31,"대학생, 직장인/일반인"
59607,그린카드 2021 그린매니아 모집,환경부,-,21.4.9 ~ 21.4.23,0명,모두 지원 가능,경제/금융환경/에너지,기자단,지역 제한없음,21.5.1 ~ 21.10.31,"대학생, 직장인/일반인"
59610,2021 그린카드 블로그 기자단 '그린매니아' 모집 (~4/23),(주)이루,-,21.4.9 ~ 21.4.23,15명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",환경/에너지콘텐츠,기자단,지역 제한없음,21.5.1 ~ 21.10.31,대상 제한 없음
59623,"2021년 KIA 함께 그린, 그린 모빌리티 그린 서포터즈 모집",방배유스센터,-,21.4.6 ~ 21.4.28,0명,모두 지원 가능,환경/에너지콘텐츠,서포터즈,서울,21.5.1 ~ 21.12.31,"대학생, 직장인/일반인"
59629,걸작떡볶이치킨 서포터즈 걸작프랜즈 6기 모집,걸작떡볶이치킨,-,21.4.12 ~ 21.4.23,10명,모두 지원 가능,요리/식품콘텐츠,서포터즈,지역 제한없음,21.5.3 ~ 21.5.21,대상 제한 없음
59633,익명시사토론 커뮤니티 toron.io 베타테스터 모집,더콘테스트 | 1 기,-,21.4.11 ~ 모집시 마감,100명,타 대외활동 경험,언론/미디어경영/컨설팅/마케팅,서포터즈기타,서울 강남구,21.4.11 ~ 21.5.2,대학생
59635,아비투스 재능봉사단 꿈사다리 멘토링 2기 모집,사단법인 한국미디어교육진흥원 대학생사무국 | 2 기,-,21.4.11 ~ 21.4.16,00명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육사회공헌/교류,봉사단-국내멘토링,서울 강남구,21.4.18 ~ 21.5.15,"청소년, 대학생"
59640,제3기 과학기술정책연구원 대학생 크리에이터 기자단 모집,과학기술정책연구 | 3 기,-,21.4.12 ~ 21.4.24,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",과학/공학/기술/IT창업/자기계발,기자단멘토링,세종 세종시,21.5.12 ~ 21.12.17,대학생
59649,2021년 혁신 SNS 기자단 <가치해썹 3기> 모집! (-05/04),한국식품안전관리인증원 | 3 기,-,21.4.5 ~ 21.5.4,25명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",언론/미디어경영/컨설팅/마케팅,서포터즈기자단,지역 제한없음,21.6.1 ~ 21.12.31,대상 제한 없음
59650,JA Korea와 삼성이 함께하는 창업놀이터 대학생 봉사단 앙트너 추가모집,JA Korea | 2 기,-,21.4.12 ~ 상시모집,20명,"멘토링/수업 진행 경험, 타 대외활동 경험",경영/컨설팅/마케팅창업/자기계발,봉사단-국내멘토링,지역 제한없음,21.4.12 ~ 21.5.12,대학생
59658,한국세라믹기술원 첨단신소재인력양성과정,한국세라믹기술원 | 48 기,-,21.4.1 ~ 모집시 마감,60명,기타,교육과학/공학/기술/IT,멘토링강연,경상 진주시,21.5.31 ~ 21.10.29,직장인/일반인
59659,도봉구 우리동네 젠더스쿨 지원사업 공모,도봉구성평등활동센터 | 1 기,-,21.4.12 ~ 21.4.30,0명,모두 지원 가능,교육사회공헌/교류,기타,서울,21.5.4 ~ 21.8.31,대상 제한 없음
59661,홀트강동복지관 우리마을 서포터즈,홀트강동복지 | 1 기,-,21.4.12 ~ 21.5.14,4명,"멘토링/수업 진행 경험, 기타",사회공헌/교류,서포터즈멘토링,서울 강동구,21.5.24 ~ 21.12.31,대학생
59667,대학생 구강건강 서포터즈 3기 모집,보건복지부,-,21.4.12 ~ 21.4.30,0명,모두 지원 가능,의료/보건콘텐츠,서포터즈,지역 제한없음,21.6.1 ~ 21.8.31,대학생
59671,한국에너지공단 시민홍보협력사업 온라인 환경활동가 모집,한국에너지공단,-,21.4.5 ~ 21.4.30,0명,모두 지원 가능,환경/에너지콘텐츠,기타,대전,21.5.1 ~ 21.11.30,대상 제한 없음
59673,한국e스포츠협회 KeSPA e스포츠 대학리그 e-유니언즈 2기 모집,한국e스포츠협회 | 2 기,-,21.4.12 ~ 21.4.21,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 행사 기획 경험, 기타",행사/페스티벌경영/컨설팅/마케팅,서포터즈마케터,서울 마포구,21.5.6 ~ 21.10.31,대학생
59674,미리내도서관 제1기 도플 서포터즈 모집,원주시립미리내도서관,-,21.3.27 ~ 21.4.18,10명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,강원 원주시,21.4.26 ~ 21.12.31,"대학생, 직장인/일반인"
59675,한국e스포츠협회 KeSPA 대학생 리더스 13기 모집,한국e스포츠협회 | 13 기,-,21.4.12 ~ 21.4.25,0명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험",언론/미디어콘텐츠,기자단,서울 마포구,21.5.7 ~ 21.10.31,대학생
59676,세종시 글로벌 도시브랜드 시민참여단 모집,세종특별자치시,-,21.4.7 ~ 21.4.16,90명,모두 지원 가능,경영/컨설팅/마케팅기타,기타,세종,21.4.7 ~ 21.4.16,대상 제한 없음
59678,(주)나이비 한국판 클럽하우스 '흐름드살롱' 마케팅 크리에이터 1기 모집,(주)나이비 | 1 기,-,21.4.7 ~ 21.4.22,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",경영/컨설팅/마케팅,마케터,지역 제한없음,21.5.3 ~ 21.6.30,대학생
59679,(주)나이비 한국판 클럽하우스 '흐름드살롱' 네트워킹 서포터즈 1기 모집,(주)나이비 | 1 기,-,21.4.7 ~ 21.4.22,48명,"파워블로거/SNS, 타 대외활동 경험",언론/미디어행사/페스티벌,서포터즈,지역 제한없음,21.5.3 ~ 21.6.30,대학생
59681,LG유플러스 대학생 서포터즈 유대감 8기 모집!,LG유플러스 | 8 기,-,21.4.12 ~ 21.5.2,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",과학/공학/기술/IT콘텐츠,서포터즈마케터,지역 제한없음,21.5.21 ~ 21.10.31,대학생
59682,CSR 청년 협의체 CYI 스탭 추가 모집,CSR 청년 협의체 CYI | 1 기,-,21.4.12 ~ 22.10.5,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",디자인/사진/예술/영상사회공헌/교류,서포터즈멘토링,서울,21.2.5 ~ 22.2.5,대상 제한 없음
59683,(사)대한민국청소년의회 제13대 청소년 의원 모집,(사)대한민국청소년의회 | 13 기,-,21.4.12 ~ 상시모집,00명,타 대외활동 경험,정치/사회/법률사회공헌/교류,기타,지역 제한없음,21.4.12 ~ 21.6.30,청소년
59685,한국청소년활동진흥원 국제회의 참가단 청소년풀(Pool) 등록자 모집,한국청소년활동진흥 | 1 기,-,21.4.6 ~ 21.4.27,10명,"외국어, 휴학 중/시간 투자 가능",여행/호텔/항공교육,해외탐방-무료봉사단-국내,서울 서대문구,21.5.21 ~ 21.11.30,청소년
59686,[곡성군청] 2021년 곡성 미리살아보기 참가자 모집(~5/2),(사)생태산촌 | 1 기,-,21.4.12 ~ 상시모집,20명,기타,창업/자기계발사회공헌/교류,서포터즈,전라 곡성군,21.5.15 ~ 21.11.26,"대학생, 직장인/일반인"
59687,"2021년 제8차 국민외교 공감팩토리 - 아세안, 함께 나아가야 할 우리의 이웃",디투,-,21.4.13 ~ 모집시 마감,50명,모두 지원 가능,행사/페스티벌정치/사회/법률,강연기타,지역 제한없음,21.4.21 ~ 21.4.21,대상 제한 없음
59691,[WISET] 2021년 『특허 빅데이터 전문가 양성과정』 교육생 모집 공고,서울과학기술여성새로일하기센터 | 1 기,-,21.3.29 ~ 21.4.26,20명,컴퓨터 활용능력,교육,강연,서울 강남구,21.5.13 ~ 21.6.18,대상 제한 없음
59698,안산시 SNS 홍보러 모집,안산시,-,21.4.8 ~ 21.4.25,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",디자인/사진/예술/영상콘텐츠,서포터즈,지역 제한없음,21.5.1 ~ 22.4.30,대상 제한 없음
59710,유잡스 취업역량강화 프로그램 1기 모집,경기경영자총협회 | 1 기,-,21.4.13 ~ 21.5.9,10명,모두 지원 가능,교육창업/자기계발,강연멘토링,경기,21.5.10 ~ 21.5.31,대상 제한 없음
59713,한국농어촌공사 2021 으뜸촌 모니터링단 모집,한국농어촌공사,-,21.4.13 ~ 21.4.21,00명,파워블로거/SNS,여행/호텔/항공행사/페스티벌,서포터즈기타,지역 제한없음,21.5.3 ~ 21.10.10,대상 제한 없음
59718,2021 주거복지연대 대학생 홍보단 모집,사단법인 주거복지연대,-,21.3.29 ~ 21.4.30,9명,모두 지원 가능,정치/사회/법률콘텐츠,서포터즈,지역 제한없음,21.6.1 ~ 21.9.30,대학생
59720,2021서울장미축제 마인크래프트 서포터즈 모집(~04/15 18:00),청년뿌리 사회적협동조합 | 1 기,-,21.4.13 ~ 21.4.15,4명,"콘텐츠 기획/제작 경험, 기타",행사/페스티벌콘텐츠,서포터즈,지역 제한없음,21.4.19 ~ 21.5.31,대상 제한 없음
59727,끼투어 기자단 모집,경기관광공사,-,21.4.12 ~ 21.4.18,10명,모두 지원 가능,여행/호텔/항공콘텐츠,기자단,경기,21.4.23 ~ 21.12.31,"대학생, 직장인/일반인"
59731,한국여성상담센터 성평등기획단 모집,(사) 한국여성상담센터,-,21.4.13 ~ 21.4.30,2명,"콘텐츠 기획/제작 경험, 컴퓨터 활용능력",교육사회공헌/교류,서포터즈기타,서울 성북구,21.5.10 ~ 21.9.7,"대학생, 직장인/일반인"
59732,2021년 사랑의열매 열매톡톡 온라인 서포터즈 6기 모집,사랑의열매 | 6 기,-,21.4.12 ~ 21.5.11,20명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",콘텐츠사회공헌/교류,서포터즈봉사단-국내,지역 제한없음,21.6.1 ~ 21.12.31,대상 제한 없음
59738,"무료 온라인 코딩 대외활동, 코뮤니티 모각코 모집",휴몬랩,-,21.4.12 ~ 22.3.14,00명,모두 지원 가능,과학/공학/기술/IT창업/자기계발,기타,지역 제한없음,21.4.28 ~ 21.5.20,대상 제한 없음
59739,"서울특별시건축사회 ""서울건축사신문"" 학생기자단",서울특별시건축사회,-,21.4.2 ~ 21.4.30,00명,취재/인터뷰/기사 경험,언론/미디어과학/공학/기술/IT,기자단기타,서울 서초구,21.5.1 ~ 22.4.30,대학생
59741,덕성여대 WISET 사업단 공학 교육 콘텐츠 개발 연구팀 모집,덕성여대 WISET 사업단 | 3 기,-,21.4.14 ~ 21.4.28,00명,모두 지원 가능,과학/공학/기술/IT콘텐츠,멘토링기타,지역 제한없음,21.4.30 ~ 21.10.30,-
59742,구립천왕동청소년문화의집 후기청소년활동단(대학생서포터즈),구립천왕동청소년문화의집 | 1 기,-,21.4.13 ~ 21.9.1,4명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",사회공헌/교류,서포터즈봉사단-국내,서울 구로구,21.4.24 ~ 22.2.28,"대학생, 직장인/일반인"
59744,한국사달인,한국사달인 | 1 기,-,21.4.12 ~ 21.4.25,0명,"콘텐츠 기획/제작 경험, 행사 기획 경험",교육콘텐츠,서포터즈마케터,지역 제한없음,21.5.1 ~ 21.6.30,대상 제한 없음
59745,[넷마블] 마블챌린저 16기 모집,넷마블,-,21.4.13 ~ 21.5.3,0명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.6.1 ~ 22.2.28,대학생
59746,[순둥이] 대학생 서포터즈 4기 모집,순둥이,-,21.4.13 ~ 21.4.25,5명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.5.1 ~ 21.8.31,대학생
59747,☘️바이올린/플루트+클라리넷 배우기-그룹 원포인트 클래스 모집 (~04.16),사단법인 문화예술봉사단메리 | 1 기,-,21.4.13 ~ 21.4.18,00명,모두 지원 가능,디자인/사진/예술/영상,강연,서울 마포구,21.4.19 ~ 21.6.30,대상 제한 없음
59748,[서울YWCA] 저탄소 인증 농산물 서포터즈 6기 모집,서울YWCA,-,21.4.12 ~ 21.4.21,15명,모두 지원 가능,요리/식품환경/에너지,서포터즈,서울,21.5.1 ~ 21.11.30,대상 제한 없음
59749,"[미니인턴] 화장품, 이제 사용하지만 말고 직접 브랜딩하고 취업까지 도전하자!",오픈놀,-,21.4.13 ~ 21.4.27,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상뷰티/미용/화장품,강연멘토링,지역 제한없음,21.5.3 ~ 21.5.16,-
59750,[이루JOB] 언택트 맞춤 AI/VR면접 체험 프로그램(~2021/05/31),구로청년이룸 | 3 기,-,21.4.13 ~ 21.5.30,00명,기타,교육기타,기타,서울 구로구,21.4.13 ~ 21.5.31,대상 제한 없음
59751,비디오몬스터 서포터즈 비모니 4기 모집,비디오몬스터,-,21.4.12 ~ 21.5.7,00명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.5.17 ~ 21.7.18,대상 제한 없음
59752,☘️바이올린/플루트+클라리넷 배우기-그룹 원포인트 클래스 모집 (~04.16),사단법인 문화예술봉사단메리 | 1 기,-,21.4.13 ~ 21.4.18,00명,모두 지원 가능,디자인/사진/예술/영상,강연,서울 마포구,21.4.19 ~ 21.6.30,대상 제한 없음
59754,제21회 대한민국청소년영화제 1기 서포터즈 모집,한국청소년영상예술진흥원,-,21.4.16 ~ 21.4.26,20명,모두 지원 가능,행사/페스티벌경영/컨설팅/마케팅,서포터즈,지역 제한없음,21.5.1 ~ 21.8.31,"대학생, 직장인/일반인"
59755,도도&우리동네점집 서포터즈 모집,우리동네점집,-,21.4.14 ~ 21.4.30,00명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.5.3 ~ 21.6.30,"대학생, 직장인/일반인"
59756,2021 식생활교육 홍보 서포터즈 FENNY 4기 모집,농림축산식품부,-,21.4.12 ~ 21.5.3,50명,모두 지원 가능,경영/컨설팅/마케팅요리/식품,서포터즈,지역 제한없음,21.4.19 ~ 21.12.31,"대학생, 직장인/일반인"
59757,2021 국세청 국민정책 기자단 모집,국세청 | 1 기,-,21.4.10 ~ 21.4.25,30명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경제/금융정치/사회/법률,기자단서포터즈,서울,21.4.28 ~ 22.2.28,"대학생, 직장인/일반인"
59758,[대구] 청년이 진짜로 기대하는 약령시 도시재생 워크숍 지원자 모집,어울리(EOULLI) | 0 기,-,21.4.13 ~ 21.4.25,15명,모두 지원 가능,문화/역사사회공헌/교류,기타서포터즈,대구 중구,21.5.1 ~ 21.5.1,"대학생, 직장인/일반인"
59761,[롯데장학재단] 유통 Dream메이커스,커넥티드 유닛 | 3 기,-,21.4.5 ~ 21.4.18,97명,모두 지원 가능,교육유통/물류,서포터즈강연,지역 제한없음,21.5.1 ~ 21.12.31,"청소년, 대학생"
59762,"TV 드라마, 예능 속 문제음주장면 찾기 이벤트 안내",공모전사무국,-,21.4.13 ~ 21.4.21,00명,모두 지원 가능,행사/페스티벌기타,기타서포터즈,서울 중구,21.4.13 ~ 21.4.21,대상 제한 없음
59765,취업사관학교 “드림메이커스” 3기 모집,롯데유통,-,21.4.5 ~ 21.4.30,0명,모두 지원 가능,기타,멘토링기타,지역 제한없음,21.5.1 ~ 21.12.31,-
59767,성동오랑 5월 청년그룹마음상담 참여자 모집,서울청년센터 성동오랑,-,21.4.14 ~ 모집시 마감,15명,모두 지원 가능,교육의료/보건,기타강연,서울,21.5.6 ~ 21.5.27,"대학생, 직장인/일반인"
59768,더블유디지 오버워치 e스포츠 서포터즈 발키리 1기 모집,더블유디지,-,21.4.13 ~ 21.4.22,16명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.5.3 ~ 21.8.11,"대학생, 직장인/일반인"
59769,동대문구 청년 서포터즈 DDM LIVE 3기 모집,삶이축제다,-,21.4.13 ~ 21.4.25,0명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,서울 동대문구,21.5.1 ~ 21.5.31,"대학생, 직장인/일반인"
59773,"(주)달꿈 2021년 ""플랜하이"" 온라인 학과 멘토링 3차 대학생 멘토 모집",(주)달꿈 | 3 기,-,21.4.14 ~ 21.5.31,00명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육,멘토링강연,서울 서초구,21.4.19 ~ 21.5.31,대학생
59776,2021 해운대 청년채움공간 청년 소통 서포터즈 모집,부산광역시 해운대구 | 1 기,-,21.4.12 ~ 21.4.30,0명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,부산 해운대구,21.5.1 ~ 21.11.30,"대학생, 직장인/일반인"
59781,브랜드 저널리즘 마케팅 서포터즈 5기,애드플래닛커뮤니케이션,-,21.4.13 ~ 21.4.21,0명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,21.5.1 ~ 21.7.31,대학생
59805,CORONAITA(코로나있다) DB 파트너즈 9기 선발,(주)더대시 | 9 기,-,21.4.14 ~ 21.4.20,00명,모두 지원 가능,사회공헌/교류기타,서포터즈봉사단-국내,지역 제한없음,21.5.1 ~ 21.6.30,"대학생, 직장인/일반인"
59806,무주산골영화제,무주산골영화,-,21.4.14 ~ 21.4.30,35명,모두 지원 가능,행사/페스티벌,서포터즈봉사단-국내,전라 무주군,21.6.2 ~ 21.6.13,"대학생, 직장인/일반인"
59808,통일맞이 청년모임 봄날 특강,사단법인 통일맞이 | 1 기,-,21.4.14 ~ 21.4.29,10명,기타,문화/역사정치/사회/법률,강연,서울 종로구,21.4.30 ~ 21.4.30,"대학생, 직장인/일반인"
59810,랜선 대외활동! 대학생 코딩 캠프 5기,코드잇 | 5 기,-,21.4.14 ~ 21.4.28,00명,모두 지원 가능,교육과학/공학/기술/IT,기타서포터즈,지역 제한없음,21.5.3 ~ 21.6.1,대학생
59824,안성시사계절썰매장 서포터즈를 찾습니다!,안성시시설공단,-,21.3.25 ~ 21.4.30,10명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,경기 안성시,21.5.1 ~ 22.2.28,대상 제한 없음
59825,랜선 대외활동! 대학생 코딩 캠프 5기,코드잇 | 5 기,-,21.4.14 ~ 21.4.28,00명,모두 지원 가능,과학/공학/기술/IT창업/자기계발,기타,지역 제한없음,21.5.3 ~ 21.6.1,대학생
59827,탱글티저 서포터즈 'TT 헤어 스쿼드 3기' 모집,탱글티저,-,21.4.14 ~ 21.4.27,20명,모두 지원 가능,경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈,지역 제한없음,21.5.1 ~ 21.7.31,대학생
59831,[서울청년센터 강동오랑] 2021 청년 커뮤니티 지원사업 JOIN오랑,서울청년센터 강동오랑,-,21.4.1 ~ 21.4.21,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",기타,기타,"서울 강남구, 강동구, 송파구",21.5.6 ~ 21.10.21,"대학생, 직장인/일반인"
59834,[모집] '2021 블루크로스 장애인식개선 서포터즈 봉사단원' 모집,성산장기려기념사업회 블루크로스의료봉사단 | 1 기,-,21.4.8 ~ 21.5.10,00명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 타 대외활동 경험",의료/보건사회공헌/교류,서포터즈기자단,지역 제한없음,21.5.1 ~ 21.12.31,대상 제한 없음
59835,본다빈치 서포터즈 14기 모집,본다빈치 | 14 기,-,21.4.14 ~ 23.3.20,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",언론/미디어콘텐츠,서포터즈,지역 제한없음,21.4.30 ~ 21.7.30,대상 제한 없음
59836,"[서울시] 걸어서 마포속으로-역사의 도시, 마포편 참여자 모집",마포구건강가정다문화가족지원센터,-,21.4.5 ~ 21.4.15,00명,모두 지원 가능,문화/역사행사/페스티벌,기타,서울 마포구,21.4.19 ~ 21.4.24,대상 제한 없음
59838,"Voice SNS, tone 서포터즈 톤잇업 2기 모집",모모콘 | 2 기,-,21.4.15 ~ 21.5.2,30명,콘텐츠 기획/제작 경험,콘텐츠,서포터즈마케터,서울,21.5.10 ~ 21.8.9,대상 제한 없음
59839,[제1회 대한민국 대표 축제 박람회] 일러스트관 참가 작가 모집,한국전시산업원 | 1 기,-,21.4.15 ~ 21.5.28,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 타 대외활동 경험",디자인/사진/예술/영상기타,기타,부산,21.7.9 ~ 21.7.11,대상 제한 없음
59841,[마포구] 2021년 1인가구지원사업 연간프로그램 안내,마포구건강가정다문화가족지원센터,-,21.4.1 ~ 상시모집,00명,모두 지원 가능,문화/역사환경/에너지,기타서포터즈,서울 마포구,21.2.1 ~ 21.11.30,대상 제한 없음
59842,(사)자원봉사애원 꿈씨서포터즈,(사)자원봉사애원 | 1 기,-,21.4.15 ~ 21.4.28,10명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",디자인/사진/예술/영상환경/에너지,서포터즈기자단,지역 제한없음,21.5.1 ~ 21.12.31,대상 제한 없음
59843,[미니인턴] 콘텐츠 기획 및 마케팅 관심있다면? 2주 간 송사원으로 살아보자!,오픈놀,-,21.4.15 ~ 21.4.27,30명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",경영/컨설팅/마케팅콘텐츠,마케터멘토링,지역 제한없음,21.4.30 ~ 21.5.16,"대학생, 직장인/일반인"
59847,(사)고양시기업경제인연합 중소기업탐,(사)고양시기업경제인연합 | 1 기,-,21.4.15 ~ 21.4.28,30명,모두 지원 가능,과학/공학/기술/IT콘텐츠,멘토링기타,-,21.4.28 ~ 21.4.29,-
59849,한국표준협회 블록체인 기본과정 교육생 모집,한국표준협회,-,21.4.15 ~ 상시모집,30명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능, 기타",교육과학/공학/기술/IT,강연기타,지역 제한없음,21.4.26 ~ 21.6.29,대상 제한 없음
59851,(사)고양시기업경제인연합 중소기업탐,(사)고양시기업경제인연합,-,-,0명,모두 지원 가능,,,-,-,-
59855,(사)고양시기업경제인연합 중소기업탐,(사)고양시기업경제인연합 | 1 기,-,21.4.15 ~ 21.4.28,30명,모두 지원 가능,과학/공학/기술/IT콘텐츠,멘토링기타,경기,21.4.28 ~ 21.4.29,-
59858,통상교섭본부 대학생 블로그 기자단 4기 모집,통상교섭본부,-,21.4.7 ~ 21.4.27,12명,모두 지원 가능,콘텐츠,기자단,지역 제한없음,21.4.7 ~ 21.4.27,대학생
59861,수달언니들 2기 모집,사회적협동조합 한강,-,21.4.14 ~ 21.4.26,30명,모두 지원 가능,환경/에너지사회공헌/교류,기타봉사단-국내,서울,21.4.27 ~ 22.3.31,대상 제한 없음
59867,쓸모있는 이야기 '쓸'에서 쓸라이터 작가 모집,롯데칠성몰,-,21.4.19 ~ 21.5.3,0명,모두 지원 가능,디자인/사진/예술/영상콘텐츠,기타서포터즈,지역 제한없음,21.5.10 ~ 21.9.30,대상 제한 없음
59871,2021년 부산시설공단 대학생 홍보단 모집,부산시설공단,-,21.4.19 ~ 21.5.14,16명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,부산,21.6.1 ~ 21.10.31,대학생
59875,제9회 디아스포라영화제 영화비평 워크숍 '활동사진' 참가자 모집,인천광역시,-,21.4.6 ~ 21.5.12,16명,모두 지원 가능,기타,기타,인천,21.5.22 ~ 21.5.29,대상 제한 없음
59876,가락복지관 학습지원멘토링 우리(We) 멘토 모집,가락종합사회복지관,-,21.4.8 ~ 21.4.21,00명,멘토링/수업 진행 경험,교육,멘토링,서울 송파구,21.4.24 ~ 21.12.31,청소년
59878,화순청년일자리카페 온라인 취업특강,화순청년일자리카페,-,21.4.15 ~ 21.5.10,0명,모두 지원 가능,교육기타,강연기타,지역 제한없음,21.5.11 ~ 21.5.11,"대학생, 직장인/일반인"
59881,2021 한국광고아카데미 6기 모집 안내,한국광고총연합회 | 6 기,-,21.4.15 ~ 21.5.10,50명,모두 지원 가능,언론/미디어경영/컨설팅/마케팅,서포터즈멘토링,서울,21.5.25 ~ 21.10.31,"대학생, 직장인/일반인"
59883,위즈맘 화상 코딩 서포터즈,위즈스쿨 | 3 기,-,21.4.15 ~ 상시모집,00명,"파워블로거/SNS, 타 대외활동 경험",교육과학/공학/기술/IT,서포터즈마케터,지역 제한없음,21.4.15 ~ 21.6.30,대상 제한 없음
59884,한국과학기술단체총연합회 제2기 KOFST 대학생 크리에이터,한국과학기술단체총연합회 | 2 기,-,21.4.15 ~ 21.5.6,10명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",과학/공학/기술/IT콘텐츠,멘토링기자단,지역 제한없음,21.6.1 ~ 21.11.30,대학생
59885,[미니인턴X케이팝맵] 스펙말고 실무 역량으로 서비스 기획자로 취업하자(~4/27),오픈놀,-,21.4.15 ~ 21.4.27,0명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,기타,지역 제한없음,21.4.29 ~ 21.5.20,대학생
59888,엔터취업 전문교육 11기 모집,뷰티풀라이프 | 11 기,-,21.4.15 ~ 21.4.22,00명,모두 지원 가능,교육콘텐츠,기타,서울 강남구,21.4.24 ~ 21.6.12,대상 제한 없음
59889,"✨교육비 전액 지원✨""신입 개발자 취업 교육"" 엘리스 AI 트랙 2기 수강생을 모집합니다!",엘리스 | 2 기,-,21.4.5 ~ 21.5.2,00명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",과학/공학/기술/IT창업/자기계발,멘토링,지역 제한없음,21.6.14 ~ 21.12.13,"대학생, 직장인/일반인"
59891,대구문화재단 대구문화예술교육지원센터 대학생기자단 모집,대구문화재단 대구문화예술교육지원센터 | 6 기,-,21.4.7 ~ 21.4.21,00명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 타 대외활동 경험",문화/역사디자인/사진/예술/영상,기자단,대구,21.4.30 ~ 21.12.31,대학생
59898,[스틸라] 프로 스틸라 4기 모집,스틸라,-,21.4.15 ~ 21.4.28,15명,모두 지원 가능,경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈,지역 제한없음,21.5.1 ~ 21.8.31,대상 제한 없음
59900,벤들스 서포터즈 2기 [벤들러] 모집,벤들스,-,21.4.14 ~ 21.4.23,0명,모두 지원 가능,경영/컨설팅/마케팅뷰티/미용/화장품,서포터즈,지역 제한없음,21.5.1 ~ 21.6.30,대상 제한 없음
59903,[수원시립미술관] AmS 3기 모집,수원시립미술관,-,21.4.14 ~ 21.4.28,16명,모두 지원 가능,경영/컨설팅/마케팅콘텐츠,서포터즈,경기 수원시,21.5.1 ~ 21.11.30,대학생
59907,"[켄싱턴호텔앤리조트] 2021 켄싱턴 서포터즈 2,3기 모집",켄싱턴호텔앤리조트,-,21.4.13 ~ 21.4.30,0명,모두 지원 가능,여행/호텔/항공경영/컨설팅/마케팅,서포터즈,지역 제한없음,21.5.10 ~ 21.7.15,대상 제한 없음
