인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
92285,연구개발특구진흥재단 ESG 서포터즈 '청년 ESG 추진단' 모집,연구개발특구진흥재단,공공기관/공기업,22.6.17 ~ 22.7.15,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 행사 기획 경험, 기타",언론/미디어사회공헌/교류,서포터즈,지역 제한없음,22.8.1 ~ 22.11.30,"대학생, 직장인/일반인"
92288,2022년 정보보안 전문인력 양성과정(Women@Security) 2차 SC-900 자격증 과정,한국여성과학기술인육성재단(WISET),공공기관/공기업,22.6.13 ~ 22.7.5,55명,컴퓨터 활용능력,과학/공학/기술/IT,강연,지역 제한없음,22.7.11 ~ 22.8.5,"대학생, 직장인/일반인"
92292,[참여자 모집] 어울리 퍼실리테이션 스타 자격증 취득 교육 참가자 모집,어울리(EOULLI),스타트업,22.6.17 ~ 22.8.23,00명,"멘토링/수업 진행 경험, 리더십, 기타",교육창업/자기계발,강연멘토링,"서울, 대전, 경기 수원시, 전라 전주시",22.7.9 ~ 22.8.28,"대학생, 직장인/일반인"
92294,2022 K-DIGITALNOMAD in 서귀포 참가자 모집,재단법인 넥스트챌린지,비영리단체/협회/재단,22.6.16 ~ 22.7.10,00명,"파워블로거/SNS, 리더십, 타 대외활동 경험, 기타",창업/자기계발사회공헌/교류,강연기타,제주 서귀포시,22.8.2 ~ 22.8.12,대상 제한 없음
92296,[플레이블] Greener :: 환경 교육용 방탈출 게임 개발자 2기 교육생 모집,플레이블,스타트업,22.6.17 ~ 22.7.6,00명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십",교육환경/에너지,강연기타,지역 제한없음,22.7.30 ~ 22.11.26,"대학생, 직장인/일반인"
92301,[고용노동부/아시아경제] 매월 훈련장려금 받으며 취업 대비하자! 커머스/인공지능 국비교육 취업특화과정 연수생 모집! (과정별 마감일 상이),(주)아시아경제,중견기업,22.6.17 ~ 22.7.1,00명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육과학/공학/기술/IT,기타,지역 제한없음,22.6.20 ~ 22.12.28,대상 제한 없음
92315,2022 유니티 기반 메타버스 제작과정 교육생 모집,WISET,공공기관/공기업,22.6.3 ~ 22.6.24,0명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연,지역 제한없음,22.6.27 ~ 22.7.15,"대학생, 직장인/일반인"
92320,KT AI KIT와 함께하는 인공지능 콘텐츠 지도사(3차) 교육생 모집,WISET,공공기관/공기업,22.6.3 ~ 22.6.19,25명,"컴퓨터 활용능력, 기타",과학/공학/기술/IT콘텐츠,강연,지역 제한없음,22.6.21 ~ 22.7.15,"대학생, 직장인/일반인"
92322,[아이지아 화장품] 영상 리뷰 서포터즈 모집,유나엔코스(주),중소기업,22.6.17 ~ 상시모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상뷰티/미용/화장품,서포터즈,지역 제한없음,22.6.17 ~ 22.7.31,대상 제한 없음
92335,"[대웅제약X피치마켓] 느린학습자 독서멘토링, 참지마요 교육봉사단 6기 모집(~7/31)",피치마켓,비영리단체/협회/재단,22.6.17 ~ 22.7.31,220명,기타,교육사회공헌/교류,봉사단-국내,지역 제한없음,22.8.22 ~ 22.12.19,대학생
92336,HDI멘토대학 6기 추가모집,인간개발연구원,비영리단체/협회/재단,22.6.10 ~ 22.7.24,00명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능",사회공헌/교류,서포터즈멘토링,"서울, 인천, 경기",22.7.28 ~ 22.11.10,대학생
92339,비건 스킨케어 브랜드 '디에이브' 서포터즈 디에이버 1기 모집,주식회사 알앤티컴퍼니,중소기업,22.6.17 ~ 22.7.3,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",뷰티/미용/화장품환경/에너지,서포터즈,지역 제한없음,22.7.6 ~ 22.9.14,대상 제한 없음
92345,[마포구가족센터/대면] 셀프 보디가드 2탄 참여자 모집,마포구가족센터,공공기관/공기업,22.6.17 ~ 22.7.1,14명,기타,교육체육/헬스,기타강연,서울 마포구,22.7.7 ~ 22.7.21,대상 제한 없음
92350,전시 마케팅 회사 (주)사야컴퍼니에서 ＜비비안 마이어 사진전＞ 서포터즈를 모집합니다!! ?,사야컴퍼,-,-,0명,모두 지원 가능,,,-,-,-
92351,전시 마케팅 회사 (주)사야컴퍼니에서 ＜비비안 마이어 사진전＞ 서포터즈를 모집합니다!! ?,사야컴퍼니,중소기업,22.6.17 ~ 23.2.23,0명,기타,디자인/사진/예술/영상콘텐츠,서포터즈기타,지역 제한없음,22.7.6 ~ 22.9.4,대상 제한 없음
92353,[한국국제교류재단 아세안문화원] 2022년 한-아세안 차세대 네트워크(AKF) 6기 참가자 모집(~6.24.),(재)한국국제교류재단,-,-,0명,모두 지원 가능,,,-,-,-
92371,동대문구 청년 서포터즈 DDM LIVE 5기 모집,문화로운,기타,22.6.22 ~ 22.7.11,00명,기타,정치/사회/법률,서포터즈,서울 동대문구,22.7.14 ~ 22.8.13,대상 제한 없음
92373,"롯데면세점 치어럽스 서포터즈, 치어러브 모집",롯데면세점 / 트리즈컴퍼니,중소기업,22.6.8 ~ 22.6.29,15명,기타,정치/사회/법률,서포터즈,인천,22.7.4 ~ 22.10.31,대학생
92375,관악문화재단 스트릿 댄스 페스티벌! 제1기 Groove In Gwanak 서포터즈 모집,"관악구 / 관악문화재단, 서울시자치구문화재단연합회",공공기관/공기업,22.6.16 ~ 22.6.26,15명,기타,행사/페스티벌디자인/사진/예술/영상,서포터즈,서울 관악구,22.7.16 ~ 22.7.17,"대학생, 직장인/일반인"
92377,제 11기 식의약 영리더 모집,식품의약품안전처,공공기관/공기업,22.6.13 ~ 22.7.3,50명,"파워블로거/SNS, 기타",의료/보건콘텐츠,서포터즈,지역 제한없음,22.8.1 ~ 22.9.30,청소년
92380,2022 서울시립청소년문화교류센터 미지맵 콘텐츠 크리에이터 2기 모집,서울특별시 / 서울청소년문화교류센터,공공기관/공기업,22.6.15 ~ 22.7.1,0명,기타,콘텐츠,서포터즈,서울,22.7.9 ~ 22.8.27,"청소년, 대학생"
92393,"2022 이동의 자유를 향한 '같이, 가치' 포용관광 프로젝트 서포터즈 모집",이유사회적협동조합,비영리단체/협회/재단,22.6.16 ~ 22.6.30,00명,"사진/영상/디자인 툴, 기타",여행/호텔/항공정치/사회/법률,서포터즈,지역 제한없음,-,대학생
92394,2022 서울유스체인지업 - 청소년 플랫폼 이벤트 기획 및 홍보단 모집,서울특별시 / 서울시립청소년미디어센터,공공기관/공기업,22.6.1 ~ 22.6.29,0명,기타,경영/컨설팅/마케팅콘텐츠,서포터즈,서울,22.7.1 ~ 22.11.30,청소년
92395,2022 대학생 에코볼런티어 모집,녹색소비자연대전국협의회,비영리단체/협회/재단,22.6.16 ~ 22.6.25,00명,기타,환경/에너지,봉사단-국내,서울,22.6.18 ~ 22.11.30,대학생
92408,2022 대전 MICE 아카데미 수강생 모집,대전관광공사,공공기관/공기업,22.6.16 ~ 22.6.30,00명,외국어,여행/호텔/항공행사/페스티벌,강연,지역 제한없음,22.8.15 ~ 22.8.20,대상 제한 없음
92410,2022년 국가간 청소년 온라인 교류 청소년(대학생 포함) 및 통역 2차 모집,여성가족부/한국청소년활동진흥원,공공기관/공기업,22.6.8 ~ 22.6.27,56명,"멘토링/수업 진행 경험, 외국어",사회공헌/교류,강연멘토링,지역 제한없음,22.6.8 ~ 22.12.31,대상 제한 없음
92411,제1기 녹색기술센터 GTC 기대 대학생 크리에이터 기자단 모집(추가모집),녹색기술센터,공공기관/공기업,22.6.18 ~ 22.6.29,12명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",환경/에너지,서포터즈기자단,지역 제한없음,22.7.8 ~ 22.10.7,대학생
92412,2022 노원 청소년센터 청소년운영위원회 U-STAR 추가모집,시립노원청소년센터,비영리단체/협회/재단,22.6.18 ~ 22.6.30,4명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",교육사회공헌/교류,서포터즈봉사단-국내,지역 제한없음,22.6.18 ~ 22.6.30,"청소년, 대학생"
92413,지속가능 바람 기자단 31기 모집 (~8/18),지속가능협동조합 바람,기타,22.6.7 ~ 22.8.18,0명,취재/인터뷰/기사 경험,언론/미디어,기자단,지역 제한없음,22.6.7 ~ 22.8.18,대학생
92415,<우주쓰레기가 온다> 최은정 북콘서트 참가자 모집,국제청년센터,비영리단체/협회/재단,22.6.19 ~ 22.7.14,10000명,기타,과학/공학/기술/IT,강연,지역 제한없음,22.7.16 ~ 22.7.16,대상 제한 없음
92418,2022년 대기를 살리는 청년들 ‘대기청 서포터즈’ 모집,환경실천연합회,공공기관/공기업,22.6.8 ~ 22.6.28,60명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",환경/에너지,서포터즈봉사단-국내,지역 제한없음,-,"대학생, 직장인/일반인"
92421,십시일밥 서포터즈 모집,십시일밥,비영리단체/협회/재단,22.6.20 ~ 22.6.28,0명,파워블로거/SNS,콘텐츠사회공헌/교류,서포터즈,지역 제한없음,22.6.20 ~ 22.6.28,대학생
92422,2022 유니브 엑스포 서포터즈 블리스 모집,2020유니브엑스포부,기타,22.6.22 ~ 22.6.30,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌콘텐츠,서포터즈,부산,22.7.25 ~ 22.10.31,대학생
92424,AI 강아지 챗봇 베타테스터 모집,TUNiB,공공기관/공기업,22.6.15 ~ 22.7.4,000명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",사회공헌/교류,기타,지역 제한없음,22.6.15 ~ 22.7.4,대상 제한 없음
92429,데이콘 데이크루(DACrew) 3기 모집!,데이콘,중소기업,22.6.20 ~ 22.7.1,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",과학/공학/기술/IT,서포터즈,지역 제한없음,22.7.6 ~ 22.8.30,대상 제한 없음
92438,"무역·물류·수출입관리 실무(국제무역사, 무역영어, 물류관리사 포함)",(주)JJENC / 예일직업전문학교,중소기업,22.6.20 ~ 22.7.28,20명,"휴학 중/시간 투자 가능, 기타",교육유통/물류,기타멘토링,"부산, 울산, 경상",22.7.28 ~ 22.11.28,대상 제한 없음
92444,[스타벅스 창업카페 시즌9] 인사이트 프로그램 - '블루레오' 대표 강연,"스타벅스, 중소벤처기업부",대기업,22.6.20 ~ 22.6.27,00명,기타,경영/컨설팅/마케팅창업/자기계발,강연,지역 제한없음,22.6.28 ~ 22.6.28,대상 제한 없음
92445,[청년마을] ‘밭멍’ 잘자라소 7월 친구를 모집합니다.,밭멍,비영리단체/협회/재단,22.6.13 ~ 22.6.27,0명,"콘텐츠 기획/제작 경험, 기타",창업/자기계발환경/에너지,서포터즈멘토링,지역 제한없음,22.7.4 ~ 22.7.15,"대학생, 직장인/일반인"
92446,[블랙루즈] 서포터즈 '블러 3기' 모집,(주)디엠앤씨,중소기업,22.6.20 ~ 22.6.26,20명,파워블로거/SNS,뷰티/미용/화장품,서포터즈,지역 제한없음,22.7.1 ~ 22.9.30,대상 제한 없음
92449,[부산시 지원] 의료관광/마케팅(GTQ포함) 실무 교육생 모집(~7.20),(주)JJENC / 예일직업전문학교,중소기업,22.6.20 ~ 22.7.20,0명,기타,여행/호텔/항공경영/컨설팅/마케팅,마케터멘토링,지역 제한없음,22.7.13 ~ 22.12.2,대상 제한 없음
92453,윈스펙 공기업 취업 서포터즈 35기 모집,윈스펙,-,-,0명,모두 지원 가능,,,-,-,-
92461,댕댕런2022,1986프로덕션,중소기업,22.6.20 ~ 22.9.24,00명,기타,체육/헬스사회공헌/교류,기타,인천,22.9.24 ~ 22.9.24,대상 제한 없음
92462,[한국산업인력공단] 월드잡플러스 서포터즈 9기 모집,한국산업인력공단,공공기관/공기업,22.6.20 ~ 22.7.3,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",기타,서포터즈,지역 제한없음,22.7.15 ~ 22.10.31,대학생
92463,엔지닉 반도체 빡공스터디 23기,엔지닉,중소기업,22.6.20 ~ 22.7.1,200명,기타,교육과학/공학/기술/IT,멘토링기타,지역 제한없음,22.7.4 ~ 22.7.15,대상 제한 없음
92464,[썬데이나마스떼] 내방에서 즐기는 토요 라이브 훌라 파티,썬데이나마스떼,중소기업,22.6.18 ~ 22.6.24,00명,기타,행사/페스티벌디자인/사진/예술/영상,강연기타,지역 제한없음,22.6.25 ~ 22.6.25,대상 제한 없음
92466,[동아일보 골든걸] 대학생 SNS 서포터즈 77기 모집 (~6/29),동아일보 골든걸,대기업,22.6.20 ~ 22.6.29,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",언론/미디어콘텐츠,서포터즈,지역 제한없음,22.6.30 ~ 22.8.10,대학생
92472,2022 대구,(주)코리아커뮤니케이션즈,-,-,0명,모두 지원 가능,,,-,-,-
92477,2022 대구 치맥페스티벌 랜선관객 '열열치맥러' 모집,2022대구치맥페스티벌,기타,22.6.14 ~ 22.6.28,200명,기타,행사/페스티벌,서포터즈,지역 제한없음,22.7.6 ~ 22.7.10,"대학생, 직장인/일반인"
92479,경주 미정당 대학생 서포터즈 뚝딱'S 2기 모집,(주)미정,중소기업,22.6.20 ~ 22.6.28,15명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 행사 기획 경험",경영/컨설팅/마케팅요리/식품,서포터즈,서울 성동구,22.7.4 ~ 22.8.5,대학생
92481,한국원자력환경공단 코알라 주니어 기자단 모집공고,(주)디앤시컴퍼니,공공기관/공기업,22.6.15 ~ 22.7.11,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",환경/에너지콘텐츠,서포터즈기자단,지역 제한없음,22.7.15 ~ 22.9.30,청소년
92491,"롯데면세점 치어럽스 서포터즈, 치어러브 모집",롯데면세점,대기업,22.6.8 ~ 22.6.29,15명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅사회공헌/교류,서포터즈마케터,인천,22.7.4 ~ 22.10.31,대학생
92494,「청년도전 지원사업」 모니터링단 모집(~6/24),인천테크노파크 청년일자리센터,비영리단체/협회/재단,22.6.7 ~ 22.6.24,9명,"파워블로거/SNS, 취재/인터뷰/기사 경험",언론/미디어창업/자기계발,서포터즈기자단,인천,22.6.7 ~ 22.6.24,대상 제한 없음
92499,[추가모집] 2022 중랑청년네트워크 4기 위원 모집,중랑구청/청년뿌리 사회적협동조합,비영리단체/협회/재단,22.6.15 ~ 22.6.30,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",정치/사회/법률사회공헌/교류,서포터즈기타,서울 중랑구,22.7.7 ~ 23.6.30,"대학생, 직장인/일반인"
92500,서호주 관광청 온라인 홍보단 랜선쿼카 대모집!,(주)캠펑,중소기업,22.6.15 ~ 22.6.27,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",여행/호텔/항공콘텐츠,서포터즈마케터,지역 제한없음,22.7.5 ~ 22.8.31,대학생
92508,한국예술종합학교 2022 플로우 크리에이터3기,케이아츠크리에이티브,중소기업,22.6.20 ~ 22.7.10,12명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",행사/페스티벌디자인/사진/예술/영상,서포터즈,지역 제한없음,22.8.1 ~ 22.10.31,대상 제한 없음
92512,2022 ICM 모의 유네스코 회의 참가자 모집 (기간 연장),유네스코 국제무예센터,기타,22.6.15 ~ 22.6.30,00명,"외국어, 타 대외활동 경험",행사/페스티벌정치/사회/법률,기타,지역 제한없음,22.7.1 ~ 22.8.4,대학생
92519,클라우드 SW엔지니어 양성 과정(영등포 4기),주식회사 노브레이크,중소기업,22.6.18 ~ 22.7.25,0명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육과학/공학/기술/IT,강연멘토링,서울,22.8.8 ~ 22.12.2,"대학생, 직장인/일반인"
92523,[토익스피킹] 공식채점관의 무료 토스 인강 체험단 모집 (~7/3),토커비,중소기업,22.7.4 ~ 22.7.8,00명,기타,기타,기타,지역 제한없음,22.7.4 ~ 22.7.8,대상 제한 없음
92527,울산광역자활센터 자활서포터즈단 “자라나라(JALANALA)” 3기 모집 ,울산광역자활센터,-,-,0명,모두 지원 가능,,,-,-,-
92530,유니세프 대학생 봉사단 유챔프 11기 모집,유니세프한국위원회,비영리단체/협회/재단,22.6.1 ~ 22.7.8,35명,"콘텐츠 기획/제작 경험, 리더십",사회공헌/교류기타,서포터즈,지역 제한없음,22.8.1 ~ 23.8.31,대학생
92532,G.MAP 개관 기념 심포지엄,주식회사 더킹핀,중소기업,22.6.20 ~ 22.6.25,00명,기타,디자인/사진/예술/영상콘텐츠,강연,광주 북구,22.6.28 ~ 22.6.28,대상 제한 없음
92533,[현대차 정몽구 재단] ONSO ESG COLLEGE 1기 모집 (~6/23),웨이드,비영리단체/협회/재단,22.6.3 ~ 22.6.23,32명,"파워블로거/SNS, 사진/영상/디자인 툴, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 리더십, 타 대외활동 경험, 기타",콘텐츠사회공헌/교류,서포터즈기타,지역 제한없음,22.7.1 ~ 22.10.7,대학생
92535,[은평문화재단] 2022 예술시장 다다 참여예술가 모집 (~6/27),(재)은평문화재단,-,-,0명,모두 지원 가능,,,-,-,-
92537,2022 글로벌 문제해결력 테스트(GPST) 베타테스터 모집,TOEST,중소기업,22.6.10 ~ 22.6.27,00명,멘토링/수업 진행 경험,콘텐츠기타,기타,지역 제한없음,22.6.20 ~ 22.7.8,"대학생, 직장인/일반인"
92541,스파르타 IT 기자단 edITor 1기 모집,팀스파르타(주),중소기업,22.6.20 ~ 22.6.26,10명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 휴학 중/시간 투자 가능",과학/공학/기술/IT,기자단,서울 강남구,22.7.1 ~ 22.9.5,대학생
92546,2022 제2기 투투볼 서포터즈 T.T.B 모집!,사단법인대한투투볼협회,비영리단체/협회/재단,22.6.13 ~ 22.7.3,4명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",체육/헬스콘텐츠,서포터즈마케터,지역 제한없음,22.7.3 ~ 22.7.18,"대학생, 직장인/일반인"
92549,한국건설교통신기술협회 제10회 서포터즈,한국건설교통신기술협회,비영리단체/협회/재단,22.6.20 ~ 22.7.1,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 타 대외활동 경험",기타,서포터즈기자단,지역 제한없음,22.7.15 ~ 23.6.30,대학생
92550,GME서포터즈 3기 모집,주식회사 글로벌머니익스프레스,중소기업,22.6.21 ~ 상시모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,22.6.21 ~ 22.12.31,대상 제한 없음
92572,2022 부산오션클래스 수강생 모집,한국해양산업협회,비영리단체/협회/재단,22.6.10 ~ 22.6.24,00명,기타,기타,강연,지역 제한없음,22.6.10 ~ 22.6.24,대상 제한 없음
92573,키앤코어 서포터즈 1기 모집,키앤코어,중소기업,22.6.20 ~ 22.7.31,00명,"파워블로거/SNS, 기타",언론/미디어경영/컨설팅/마케팅,서포터즈,지역 제한없음,22.7.1 ~ 22.10.31,대상 제한 없음
92578,AI보안 인재양성,한국 정보보호산업협회,-,-,0명,모두 지원 가능,,,-,-,-
92580,"[인재양성HR연구소] 제약바이오산업 품질(QC, QA)실무 기업탐방 (~6/30)",인재양성 HR연구소,중소기업,22.6.20 ~ 22.6.30,0명,기타,교육,강연멘토링,지역 제한없음,22.7.1 ~ 22.7.3,대상 제한 없음
92598,연구개발특구진흥재단 ESG 서포터즈 '청년 ESG 추진단' 모집,연구개발특구진흥재단,비영리단체/협회/재단,22.6.17 ~ 22.7.15,00명,기타,경영/컨설팅/마케팅콘텐츠,서포터즈,지역 제한없음,22.7.1 ~ 22.11.30,"대학생, 직장인/일반인"
92602,경기도 푸드투어리즘 청년 맛 크루 모집,경기도 / (주)씨알트리,공공기관/공기업,22.6.20 ~ 22.6.30,20명,기타,요리/식품,서포터즈,경기,22.7.1 ~ 22.10.31,"대학생, 직장인/일반인"
92603,제4회 충북국제무예액션영화제 서포터즈 시마프렌즈 모집,충북문화재단,비영리단체/협회/재단,22.6.14 ~ 22.7.15,10명,"파워블로거/SNS, 타 대외활동 경험, 기타",디자인/사진/예술/영상,서포터즈,충청,22.7.20 ~ 22.10.24,"대학생, 직장인/일반인"
92623,삼산정신건강복지센터 청년마음건강 마인드링크 서포터즈2기 모집,삼산정신건강복지센터,비영리단체/협회/재단,22.6.20 ~ 22.7.1,10명,기타,정치/사회/법률의료/보건,서포터즈,지역 제한없음,22.7.11 ~ 22.8.12,"대학생, 직장인/일반인"
92624,2022 이런 싼 집에 묵어 볼 유튜브 크리에이터 모집,MBC경남,기타,22.6.16 ~ 22.6.29,0명,기타,여행/호텔/항공,서포터즈,경상,22.7.1 ~ 22.12.31,"대학생, 직장인/일반인"
92625,한국경영인증원 컨텐츠 서포터즈 마케팅 크리에이터 2기 모집,한국경영인증원,기타,22.6.19 ~ 22.6.27,10명,기타,경영/컨설팅/마케팅,서포터즈,지역 제한없음,22.7.4 ~ 22.8.31,대학생
92626,제24회 강북구청소년문화축제 기획단 모집,강북구 / 시립강북청소년센터,공공기관/공기업,22.6.18 ~ 22.7.2,10명,기타,행사/페스티벌,서포터즈,서울 강북구,22.7.1 ~ 22.11.30,"청소년, 대학생"
92637,AI보안 기술개발 인력양성과정 교육생 모집(악성코드반),한국 정보보호산업협회,비영리단체/협회/재단,22.6.21 ~ 22.7.15,25명,컴퓨터 활용능력,과학/공학/기술/IT,멘토링강연,서울 송파구,22.6.27 ~ 22.7.12,대학생
92638,AI보안 기술개발 인력양성과정 교육생 모집(네트워크반),한국 정보보호산업협회,비영리단체/협회/재단,22.6.21 ~ 22.7.25,25명,컴퓨터 활용능력,과학/공학/기술/IT,강연멘토링,서울 송파구,-,대학생
92644,2022년 서울에너지드림센터 하반기 블로그 기자단 추가 모집,(사)녹색교육센터,비영리단체/협회/재단,22.6.16 ~ 22.6.23,1명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",교육환경/에너지,기자단,지역 제한없음,22.7.1 ~ 22.12.31,"대학생, 직장인/일반인"
92652,[롯데정보통신] 버터얌 대학생 마케팅기획단 2기 모집,롯데정보통신,대기업,22.6.20 ~ 22.12.28,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",경영/컨설팅/마케팅요리/식품,마케터서포터즈,지역 제한없음,22.7.1 ~ 22.8.26,대학생
92653,기아 크리에이터 5기 모집,기아,대기업,22.6.21 ~ 22.7.11,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상경영/컨설팅/마케팅,서포터즈마케터,지역 제한없음,22.8.1 ~ 22.11.30,대학생
92659,글로벌지식협력단지 한국경제발전전시관 7기 도슨트 모집,주식회사 엠비씨플러스,대기업,22.6.21 ~ 22.6.30,20명,"멘토링/수업 진행 경험, 외국어, 휴학 중/시간 투자 가능, 타 대외활동 경험",문화/역사교육,봉사단-국내기타,서울 동대문구,22.7.13 ~ 23.7.31,"대학생, 직장인/일반인"
92662,에듀윌 프렌즈 7기 모집,에듀윌,중소기업,22.6.21 ~ 22.6.30,20명,파워블로거/SNS,경영/컨설팅/마케팅,서포터즈,서울,22.7.7 ~ 22.9.30,대학생
92664,[인천서구가족센터] 다문화가족 자녀 멘토링사업_대학생 멘토 자원봉사자 모집,인천서구가족센터,공공기관/공기업,22.6.20 ~ 모집시 마감,10명,"멘토링/수업 진행 경험, 리더십, 기타",교육,멘토링,인천 서구,22.7.18 ~ 22.12.17,대학생
92666,이아포 서포터즈 제7기 구강어벤져스 모집,주식회사 큐티티,중소기업,22.6.20 ~ 22.7.27,150명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",의료/보건콘텐츠,서포터즈,지역 제한없음,22.8.1 ~ 22.12.30,대상 제한 없음
92669,[미니인턴]노션 취준 스케줄러 무료 증정 이벤트,미니인턴,중소기업,22.6.17 ~ 22.6.26,0명,기타,콘텐츠,기타,지역 제한없음,22.6.17 ~ 22.6.26,대상 제한 없음
92671,소프트웨어 품질 관리 교육생 모집 중,주식회사 일로와,공공기관/공기업,22.6.20 ~ 22.7.6,20명,컴퓨터 활용능력,과학/공학/기술/IT,강연,제주 제주시,22.6.20 ~ 22.8.3,대상 제한 없음
92679,[굿네이버스 경기동부지부] 2022년 희망나눔꿈지원사업 꿈매니저 모집,굿네이버스 경기동부지부,비영리단체/협회/재단,22.6.21 ~ 22.6.30,00명,타 대외활동 경험,교육기타,멘토링,경기 성남시,22.7.11 ~ 22.8.27,대학생
92717,[디엠씨코넷] 빅데이터 분석 기반 비즈니스개발자 양성 & 취업연계 과정 교육생 모집,디엠씨코넷,비영리단체/협회/재단,22.6.22 ~ 22.7.17,24명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.25 ~ 23.2.17,"대학생, 직장인/일반인"
92719,[디엠씨코넷] 메타버스 구축을 위한 XR 콘텐츠 프로그래밍 과정 교육생 모집,디엠씨코넷,비영리단체/협회/재단,22.6.22 ~ 22.7.17,24명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.25 ~ 23.2.17,"대학생, 직장인/일반인"
92720,[디엠씨코넷] 빅데이터 예측분석과 모델링을 활용한 서비스 개발자 양성과정 교육생 모집,디엠씨코넷,비영리단체/협회/재단,22.6.22 ~ 22.7.17,24명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.25 ~ 23.2.17,"대학생, 직장인/일반인"
92721,[디엠씨코넷] 지능형 로봇 서비스 개발을 위한 소프트웨어 개발자 양성 & 취업연계 과정 교육생 모집,디엠씨코넷,비영리단체/협회/재단,22.6.22 ~ 22.7.17,24명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.25 ~ 23.2.17,"대학생, 직장인/일반인"
92722,[디엠씨코넷] AI기반 응용 SW개발자 양성 & 취업연계 과정 교육생 모집,디엠씨코넷,비영리단체/협회/재단,22.6.22 ~ 22.7.17,24명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.25 ~ 23.2.17,"대학생, 직장인/일반인"
