인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
103110,[국립중앙도서관] 청년 디지털 봉사단 '잇(IT)다' 모집,(주) 캡슐미디어,중소기업,22.9.13 ~ 22.10.14,20명,"사진/영상/디자인 툴, 컴퓨터 활용능력",사회공헌/교류,봉사단-국내,지역 제한없음,22.10.24 ~ 22.12.16,"대학생, 직장인/일반인"
103118,[도심권 청년마음상담소] '불안해도 괜찮아' 집단상담 참가자 모집,성동청소년문화의집,기타,22.9.6 ~ 모집시 마감,15명,기타,창업/자기계발사회공헌/교류,멘토링강연,서울 성동구,22.9.21 ~ 22.10.5,대상 제한 없음
103130,한국자원복지재단 마케팅 서포터즈 공개 모집,사단법인 한국자원복지재단,비영리단체/협회/재단,22.9.13 ~ 모집시 마감,00명,"파워블로거/SNS, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 타 대외활동 경험",경영/컨설팅/마케팅사회공헌/교류,서포터즈마케터,"경기 고양시, 과천시, 광명시, 광주시, 구리시, 남양주시, 부천시, 성남시, 수원시, 안산시, 안양시, 양주시, 의왕시, 이천시, 파주시, 평택시, 화성시",22.9.13 ~ 22.11.12,대학생
103146,제24회 이데일리 아이디어 유니버시아드 대회 서포터즈 모집,서포터즈 운영사무국,대기업,22.9.13 ~ 22.9.25,30명,"콘텐츠 기획/제작 경험, 타 대외활동 경험, 기타",환경/에너지사회공헌/교류,서포터즈,지역 제한없음,22.9.28 ~ 22.11.7,대학생
103149,[9월 취업] 송파구 퍼스널컬러로 알아보는 면접 이미지 메이킹,마이온 컴퍼니,중소기업,22.9.13 ~ 22.9.28,00명,휴학 중/시간 투자 가능,경영/컨설팅/마케팅뷰티/미용/화장품,강연멘토링,서울,22.9.29 ~ 22.9.29,대상 제한 없음
103153,STEM Career Talk Concert(IT분야-Data Science),한국여성과학기술인육성재단(WISET),공공기관/공기업,22.9.13 ~ 22.9.19,150명,"멘토링/수업 진행 경험, 외국어, 기타",과학/공학/기술/IT기타,기타,지역 제한없음,22.9.24 ~ 22.9.24,대학생
103156,제14회 넷마블 게임콘서트,(주)웨이브미디어,비영리단체/협회/재단,22.9.13 ~ 22.9.24,200명,기타,과학/공학/기술/IT사회공헌/교류,강연,지역 제한없음,22.9.24 ~ 22.9.24,대상 제한 없음
103160,10월 토요일은 삼각산청이좋아 <우리동네 브라스>,삼각산시민청,공공기관/공기업,22.9.13 ~ 22.10.15,00명,기타,행사/페스티벌,기타,지역 제한없음,22.9.13 ~ 22.10.15,대상 제한 없음
103161,2022 사회적 약자분들의 성공적인 창업을 위한 나도(I DO) 3D프린터 전문가,서울과학기술대학교 창업지원단,스타트업,22.9.13 ~ 22.11.8,00명,기타,교육기타,기타멘토링,서울 노원구,22.10.4 ~ 22.10.27,대상 제한 없음
103176,[한국MICE협회] ?디지털 MICE 실감형 콘텐츠 전문인력 양성과정 3기 모집(~9/21)?,(사)한국MICE협회,비영리단체/협회/재단,22.9.7 ~ 22.9.21,30명,"휴학 중/시간 투자 가능, 행사 기획 경험",행사/페스티벌과학/공학/기술/IT,강연,"서울, 인천, 경기",22.9.26 ~ 22.11.1,"대학생, 직장인/일반인"
103180,2022 하이스토리 경북 홍보 서포터즈를 모집합니다!,(주)스마트크리에이터,중소기업,22.9.13 ~ 22.9.27,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",언론/미디어디자인/사진/예술/영상,서포터즈,"대구, 경상",22.10.1 ~ 22.12.31,"대학생, 직장인/일반인"
103181,글로벌한상드림 2022 드림서포터즈,(주)빌라노,스타트업,22.8.22 ~ 22.9.14,00명,기타,창업/자기계발,서포터즈,지역 제한없음,22.8.22 ~ 22.9.14,"대학생, 직장인/일반인"
103185,[제주콘텐츠코리아랩] JEMI 아카데미 영상 제작 전문가 육성 기본 과정 수강생 모집 (~09/15),제주콘텐츠코리아랩,공공기관/공기업,22.9.2 ~ 22.9.15,30명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",언론/미디어콘텐츠,강연멘토링,"제주 서귀포시, 제주시",22.9.19 ~ 22.9.23,대상 제한 없음
103200,[인재양성 HR연구소] 2022 전기차배터리 공정실무 특화과정(2차) 모집 (~9/23),인재양성 HR연구소,중소기업,22.9.13 ~ 22.9.23,25명,기타,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.9.30 ~ 22.10.2,"대학생, 직장인/일반인"
103216,성장메이트 EXA 16기 모집,EXA,비영리단체/협회/재단,22.9.13 ~ 22.9.27,00명,"콘텐츠 기획/제작 경험, 리더십",경영/컨설팅/마케팅창업/자기계발,강연멘토링,지역 제한없음,-,대상 제한 없음
103222,2022 SDGs 포럼 대학생 서포터즈 모집,(사)미래희망기구,비영리단체/협회/재단,22.9.13 ~ 모집시 마감,10명,"멘토링/수업 진행 경험, 외국어",교육기타,서포터즈,대구 북구,22.10.19 ~ 22.10.20,대학생
103223,2022 유니브엑스포 부산 자원봉사자 모집(9/9~9/23),2022유니브엑스포부산,기타,22.9.9 ~ 22.9.24,0명,"리더십, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌,봉사단-국내,지역 제한없음,22.9.9 ~ 22.9.23,대학생
103227,문화플랫폼 클레이 홍보파트너 클로버 2기 모집,청주시문화산업진흥재단,비영리단체/협회/재단,22.9.12 ~ 22.9.23,30명,"파워블로거/SNS, 기타",문화/역사디자인/사진/예술/영상,서포터즈,충청 청주시,22.10.1 ~ 22.12.31,대학생
103228,4회 모두를위한기독교영화제 자원활동가 '모디언즈' 모집,모두를위한기독교영화제,비영리단체/협회/재단,22.8.12 ~ 22.9.21,00명,기타,디자인/사진/예술/영상,봉사단-국내,서울 마포구,22.10.1 ~ 22.10.30,대상 제한 없음
103229,"엘스비어 대학생 앰배서더 모집 (의료, 간호, 보건 전공 대상)",엘스비어코리아(유),중소기업,22.9.13 ~ 22.9.25,0명,"파워블로거/SNS, 기타",의료/보건,서포터즈,지역 제한없음,22.10.1 ~ 22.12.31,대학생
103230,대웅제약-이지듀 서포터즈 하듀 1기 모집,이지듀,중소기업,22.9.13 ~ 22.9.25,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",뷰티/미용/화장품,서포터즈,지역 제한없음,22.10.1 ~ 22.12.31,대학생
103231,경기도 안산 경기안심벨 현장캠페인 진행요원 모집,경기도 / 경기도경제과학진흥원,중소기업,22.9.13 ~ 22.9.15,7명,기타,기타,서포터즈,경기 안산시,22.9.21 ~ 22.9.21,대학생
103232,2022 제2회 국제생태농업포럼 글로벌 청년 서포터즈 2기 모집,김해시 / (사)국제생태농업네트워크,공공기관/공기업,22.9.8 ~ 22.9.21,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 기타",환경/에너지,서포터즈,지역 제한없음,22.9.23 ~ 22.10.30,"대학생, 직장인/일반인"
103233,글로벌한상드림 2022 드림 서포터즈 모집,글로벌한상드림,기타,22.8.22 ~ 22.9.14,00명,기타,창업/자기계발,서포터즈멘토링,지역 제한없음,-,"대학생, 직장인/일반인"
103234,한국투자증권㈜ 미니스탁 대학생 서포터즈 미니어스 1기 모집,한국투자증권㈜,금융권,22.9.13 ~ 22.9.23,30명,기타,경제/금융,서포터즈,서울 영등포구,22.10.4 ~ 22.12.30,대학생
103235,(주)서주 아이스크림 모니터링 패널 모집,(주)서주,중견기업,22.9.11 ~ 22.9.13,8명,기타,요리/식품,서포터즈,서울 구로구,22.9.30 ~ 22.11.25,대학생
103236,2022 문화도시천안 대학생 서포터즈 모집,"문화체육관광부, 충청남도, 천안시, 충남정보문화산업진흥원, 천안문화도시센터",공공기관/공기업,22.8.29 ~ 22.9.19,00명,기타,문화/역사디자인/사진/예술/영상,서포터즈,충청 천안시,22.9.20 ~ 22.12.23,대학생
103237,2022 부·울·경 잡페스티벌 서포터즈 모집,부산지방고용노동청 / 부산지방중소벤처기업청 외 다수,공공기관/공기업,22.9.9 ~ 22.9.15,20명,"파워블로거/SNS, 기타",행사/페스티벌,서포터즈,부산,22.9.21 ~ 22.10.12,"대학생, 직장인/일반인"
103238,2022 제5회 컴플렉스영화제 서포터즈 모집,지아트,기타,22.9.6 ~ 22.9.16,0명,기타,디자인/사진/예술/영상,서포터즈,부산,22.11.5 ~ 22.11.6,대상 제한 없음
103239,[(사)프렌드림] 2022~2023년 동계 Challenge (교육+노력봉사) 봉사자 모집,사단법인 프렌드림/캄보프렌드,비영리단체/협회/재단,22.9.14 ~ 23.2.15,00명,기타,교육사회공헌/교류,해외탐방-유료봉사단-해외,해외,22.9.14 ~ 23.2.15,대상 제한 없음
103250,[캄보디아 해비타트-희망의 집짓기] 2022~2023년 겨울방학 개인건축(교육) 봉사단 지원자 모집,사단법인 프렌드림,비영리단체/협회/재단,22.9.14 ~ 23.2.15,00명,기타,교육사회공헌/교류,해외탐방-유료봉사단-해외,해외,22.9.14 ~ 23.2.15,대상 제한 없음
103251,[청소년희망재단] 2022 파랑마니또 멘토 모집,청소년희망재단,비영리단체/협회/재단,22.9.14 ~ 22.10.5,60명,"멘토링/수업 진행 경험, 리더십, 휴학 중/시간 투자 가능",교육사회공헌/교류,멘토링봉사단-국내,"서울, 경기",22.11.1 ~ 23.10.31,"대학생, 직장인/일반인"
103253,[(사)프렌드림/캄보프렌드] 2022~2023년 해외봉사 지원자 모집 (연중수시모집 및 동계방학),사단법인 프렌드림,비영리단체/협회/재단,22.9.14 ~ 23.2.15,00명,기타,교육사회공헌/교류,해외탐방-유료봉사단-해외,해외,22.9.14 ~ 23.3.31,대상 제한 없음
103254,(주)이지함화장품 닥터슈라클 온라인 서포터즈 클레버리더 10기 모집,이지함 화장품,중소기업,22.9.13 ~ 23.3.6,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품,서포터즈,지역 제한없음,22.10.1 ~ 23.3.31,대상 제한 없음
103261,"[대구콘텐츠코리아랩]2022년 대구콘텐츠코리아랩 콘텐츠 창업패키지 프로그램 기획과창작과정 신청자 모집(~22.09.25, 14시까지)",(주)에스앤엘기획 운영사무국,공공기관/공기업,22.9.14 ~ 22.9.25,00명,기타,교육창업/자기계발,강연멘토링,지역 제한없음,22.9.29 ~ 22.11.8,"대학생, 직장인/일반인"
103273,링커리어 콘텐츠에디터 12기 모집,링커리어,중소기업,22.9.14 ~ 22.9.25,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",콘텐츠,서포터즈마케터,지역 제한없음,22.10.6 ~ 23.1.4,대학생
103280,[전북은행] 2022 대학생 서포터즈 2기 모집,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
103294,디지털 MICE 실감형 콘텐츠 전문인력 양성과정 3기 모집,한국MICE협회,공공기관/공기업,22.9.8 ~ 22.9.21,30명,"멘토링/수업 진행 경험, 기타",언론/미디어콘텐츠,강연멘토링,지역 제한없음,22.9.26 ~ 22.11.1,직장인/일반인
103302,[국내 대표 유통 대기업 현직자 참여] 유통·소비재 분야 마케팅 & 기획 직무 멘토링,루키즈 캠퍼스,중소기업,22.9.12 ~ 22.9.26,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십",교육창업/자기계발,강연멘토링,지역 제한없음,22.9.27 ~ 22.9.28,"대학생, 직장인/일반인"
103304,[창업진흥원] 2022 재도전 성공패키지 RE:UP 프로젝트 2차 참가자 모집,주식회사 렛츠,스타트업,22.9.14 ~ 22.10.13,00명,기타,경영/컨설팅/마케팅창업/자기계발,멘토링강연,지역 제한없음,22.9.29 ~ 22.10.31,대상 제한 없음
103316,"요기보(Yogibo), 마케팅 서포터즈 Season2 모집",(주)요기코퍼레이션,중소기업,22.9.8 ~ 22.9.18,12명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,서울,22.9.30 ~ 22.12.2,대학생
103320,국립생태원 생태로움 쓰담 서포터즈 모집,사단법인 이타서울,비영리단체/협회/재단,22.9.14 ~ 22.9.28,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",환경/에너지,서포터즈,지역 제한없음,22.10.7 ~ 22.11.30,"대학생, 직장인/일반인"
103328,[데이터안심구역] 분석캠프 - 빅마우스 이벤트,(주)컬처메이커스,중소기업,22.9.14 ~ 22.11.11,20명,컴퓨터 활용능력,과학/공학/기술/IT,강연멘토링,서울 중구,22.9.14 ~ 22.11.11,대상 제한 없음
103330,청소년 전공탐색 멘토링 멘토 모집!,프로메스,중소기업,22.9.14 ~ 22.9.16,00명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육기타,멘토링,지역 제한없음,22.9.14 ~ 22.9.16,대학생
103331,제30회 영도다리축제 '도전 영도골든벨',영도문화원,기타,22.8.24 ~ 22.9.30,00명,기타,문화/역사행사/페스티벌,기타,지역 제한없음,22.10.14 ~ 22.10.16,청소년
103340,[제주콘텐츠코리아랩] 카카오프렌즈 제작 스토리를 담은 '호조 디자이너' 특강!,제주콘텐츠코리아랩,공공기관/공기업,22.9.14 ~ 모집시 마감,100명,기타,디자인/사진/예술/영상창업/자기계발,강연,지역 제한없음,22.10.15 ~ 22.10.15,대상 제한 없음
103346,공기업 직업교육 수료증 4개 획득! 에듀퓨어 공.취.가 서포터즈 34기 모집♥,(주)이밸류마크,중소기업,22.9.20 ~ 22.10.4,200명,파워블로거/SNS,교육,서포터즈,지역 제한없음,22.10.4 ~ 22.10.16,대상 제한 없음
103361,안동 하회구곡 라디엔티어링 행사 참가자 모집(09.17 토),(주)메이드인피플,스타트업,22.9.14 ~ 22.9.17,00명,기타,문화/역사행사/페스티벌,기타,지역 제한없음,22.9.17 ~ 22.10.2,대상 제한 없음
103365,[경남웹툰캠퍼스] 정규과정(고급) - '스케치업' 추가모집,(주)커넥팅닷유나이티드,중소기업,22.9.13 ~ 22.9.18,0명,"타 대외활동 경험, 기타",교육기타,기타,"경상 김해시, 창원시",22.9.13 ~ 22.10.11,"대학생, 직장인/일반인"
103367,한국투자증권㈜ 미니스탁 대학생 서포터즈 미니어스 1기,한국투자증권주식회사,대기업,22.9.13 ~ 22.9.23,30명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",경제/금융,서포터즈,지역 제한없음,22.10.4 ~ 22.12.30,대학생
103368,거제 한달살기 3기 모집,설 컴퍼니,스타트업,22.9.14 ~ 22.10.10,00명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",여행/호텔/항공콘텐츠,기타서포터즈,경상 거제시,22.10.17 ~ 22.11.11,"대학생, 직장인/일반인"
103369,[과학기술정보통신부] 2022 개인정보 가명·익명처리 기술 경진대회,(주)컬처메이커스,-,-,0명,모두 지원 가능,,,-,-,-
103370,2022 KH비즈포럼 대학생 홍보대사 모집 (기간연장),코리아헤럴드,외국계기업,22.9.5 ~ 22.9.19,30명,"사진/영상/디자인 툴, 타 대외활동 경험, 기타",문화/역사경제/금융,서포터즈,지역 제한없음,22.9.23 ~ 22.10.27,대학생
103371,「2022 세종학당 우수학습자 초청 연수」 한국어·한국문화 체험 프로그램 자원봉사 모집,현대아산 주식회사,중견기업,22.9.8 ~ 22.9.25,20명,기타,문화/역사행사/페스티벌,봉사단-국내,지역 제한없음,22.10.5 ~ 22.10.11,대학생
103372,서울리거피부과 RC크림 대학생 서포터즈 16기 모집,서울리거피부과,병원,22.9.6 ~ 22.9.20,10명,"파워블로거/SNS, 기타",뷰티/미용/화장품,서포터즈,지역 제한없음,22.9.26 ~ 22.10.30,대학생
103373,2022 대구시 장애공감 서포터즈 4기 모집,대구광역시,공공기관/공기업,22.9.8 ~ 22.9.18,50명,기타,정치/사회/법률,서포터즈,대구,22.9.21 ~ 22.12.9,"대학생, 직장인/일반인"
103374,제17회 부산불꽃축제 자원봉사자 모집,부산광역시 / 부산문화관광축제조직위원회,공공기관/공기업,22.9.14 ~ 22.10.9,300명,"외국어, 기타",사회공헌/교류,봉사단-국내,부산,22.11.5 ~ 22.11.5,"대학생, 직장인/일반인"
103375,2022 슈퍼블루마라톤 자원봉사 모집,"스페셜올림픽코리아, 롯데",대기업,22.9.2 ~ 22.9.30,400명,기타,체육/헬스사회공헌/교류,봉사단-국내,서울 마포구,22.10.7 ~ 22.10.8,대상 제한 없음
103410,착한 세상을 함께 만들어가는 미라클메이커 13기 2차 모집,대학생자원봉사단V원정대,비영리단체/협회/재단,22.9.14 ~ 22.10.16,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",사회공헌/교류,봉사단-국내,지역 제한없음,22.10.29 ~ 23.2.20,대학생
103425,GS건설 플랫폼 마케팅 요원 모집 (9월19일마감),(주)다인맨파워,중소기업,22.9.15 ~ 22.9.19,4명,"콘텐츠 기획/제작 경험, 행사 기획 경험",경영/컨설팅/마케팅기타,서포터즈,"서울 서대문구, 송파구",22.9.15 ~ 22.9.19,대상 제한 없음
103426,툴디 서포터즈 2기 모집,주식회사 타라티피에스,중견기업,22.9.15 ~ 22.12.26,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",디자인/사진/예술/영상과학/공학/기술/IT,서포터즈마케터,지역 제한없음,22.10.17 ~ 22.12.30,대상 제한 없음
103427,『 제17회 부산불꽃축제 』자원봉사자 모집공고,부산문화관광조직위원회,비영리단체/협회/재단,22.9.14 ~ 22.10.9,300명,기타,행사/페스티벌,봉사단-국내기타,"부산 수영구, 연제구",22.11.4 ~ 22.11.5,"대학생, 직장인/일반인"
103429,"부산시 대학생이면 무료! 컴퓨터활용능력2급 응시료, 수강료 전액 지원",(주)JJENC / 예일직업전문학교,중소기업,22.9.15 ~ 22.9.23,40명,휴학 중/시간 투자 가능,교육,기타,부산,22.10.4 ~ 22.11.9,대학생
103449,[스타벅스 창업카페 시즌9] 인사이트 프로그램 - '에이아이노미스' 대표 강연,"스타벅스, 서울창조경제혁신센터",대기업,22.9.15 ~ 22.9.27,00명,기타,창업/자기계발,강연,지역 제한없음,22.9.20 ~ 22.9.20,대상 제한 없음
103452,[국내 대표 빅테크 기업 현직자 참여] 커머스 기획 직무 멘토링 & 2022 하반기 채용 대비를 위한 자소서·면접 특강,루키즈 캠퍼스,중소기업,22.9.12 ~ 22.9.26,00명,"컴퓨터 활용능력, 리더십, 타 대외활동 경험",교육창업/자기계발,강연멘토링,지역 제한없음,22.9.27 ~ 22.9.29,"대학생, 직장인/일반인"
103453,Flutter 앱 개발 교육과정,스나이퍼팩토리,중소기업,22.9.15 ~ 22.10.14,25명,휴학 중/시간 투자 가능,행사/페스티벌교육,강연,서울,22.10.15 ~ 22.11.5,"대학생, 직장인/일반인"
103456,기업데이터보호 커리어 역량강화 과정,스나이퍼팩토리,중소기업,22.9.15 ~ 22.10.14,25명,휴학 중/시간 투자 가능,행사/페스티벌교육,강연,서울,22.10.17 ~ 22.10.28,"대학생, 직장인/일반인"
103459,웹 모의해킹 시큐어코딩 과정,스나이퍼팩토리,중소기업,22.9.15 ~ 22.10.28,50명,"휴학 중/시간 투자 가능, 기타",행사/페스티벌교육,강연,서울,22.10.29 ~ 22.10.29,"대학생, 직장인/일반인"
103462,[2022년 해외선진기술교육 워크숍] 4DViews 볼류메트릭 캡쳐 워크숍,한국메타버스산업협회,비영리단체/협회/재단,22.9.15 ~ 22.10.4,16명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",디자인/사진/예술/영상과학/공학/기술/IT,멘토링,지역 제한없음,22.10.11 ~ 22.10.12,대상 제한 없음
103464,경기도 온라인 여론조사 하반기 신규패널 모집 이벤트,코드아이티,공공기관/공기업,22.8.20 ~ 22.9.30,00명,기타,콘텐츠기타,기타,"서울, 인천, 경기",22.8.20 ~ 22.9.30,"청소년, 대학생"
103465,[은평문화재단] 2022 은평×서대문 생활문화축제 《이상하고 일상적인 불광천랜드》 행사 운영 지원 자원봉사 모집(~9/19),(재)은평문화재단,비영리단체/협회/재단,22.9.11 ~ 22.9.19,20명,기타,행사/페스티벌,봉사단-국내,서울 은평구,22.9.24 ~ 22.9.24,"대학생, 직장인/일반인"
103470,9월 취업 프로그램 안내 [전문가 면접 스터디/퍼스널 컬러 면접 이미지 메이킹],마이온 컴퍼니,중소기업,22.9.15 ~ 22.9.21,00명,휴학 중/시간 투자 가능,교육뷰티/미용/화장품,강연멘토링,지역 제한없음,22.9.22 ~ 22.9.29,대상 제한 없음
103476,"[서울시립청소년문화교류센터] MIZY, 세계와의 만남 축제 운영 지원 자원봉사자 모집(~10/03)",서울청소년문화교류센터,비영리단체/협회/재단,22.9.13 ~ 22.10.3,30명,"리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",행사/페스티벌사회공헌/교류,봉사단-국내기타,지역 제한없음,22.10.8 ~ 22.10.29,"대학생, 직장인/일반인"
103491,[신한 스퀘어브릿지:유스] 신한 커리어업 취업 포트폴리오 과정 참여자 모집,마이온컴퍼니,-,-,0명,모두 지원 가능,,,-,-,-
103492,[신한 스퀘어브릿지:유스] 신한 커리어업 취업 포트폴리오 과정 참여자 모집,마이온컴퍼니,스타트업,22.9.13 ~ 22.10.4,80명,타 대외활동 경험,교육경영/컨설팅/마케팅,강연멘토링,지역 제한없음,22.10.5 ~ 22.10.27,"대학생, 직장인/일반인"
103497,[대웅제약-이지듀] 뷰티 서포터즈 '하듀 1기' 모집(~9/25),디엔코스메틱스,중소기업,22.9.15 ~ 22.9.25,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",디자인/사진/예술/영상뷰티/미용/화장품,서포터즈마케터,지역 제한없음,22.9.27 ~ 22.12.26,대학생
103501,AWS클라우드 아키텍처 설계 및 엔지니어 전문가 양성과정 [KG에듀원 x 서울산업진흥원],KG에듀원,기타,22.9.15 ~ 22.10.3,00명,컴퓨터 활용능력,교육과학/공학/기술/IT,강연,서울,22.10.19 ~ 23.3.10,대상 제한 없음
103503,"2022년 굿네이버스 호남본부 하반기 NGO Traveler 5기, 6기 모집",굿네이버스 호남본부,비영리단체/협회/재단,22.9.15 ~ 22.9.30,0명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",경영/컨설팅/마케팅사회공헌/교류,서포터즈,광주 서구,22.10.1 ~ 22.11.30,대학생
103522,[무료 대학생 면접 체험단] 라이프스피치스쿨 면접체험단 1기를 모집합니다,라이프스피치스쿨,중소기업,22.9.5 ~ 22.9.30,5명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험",교육콘텐츠,서포터즈기자단,서울,22.10.5 ~ 22.11.6,대학생
103525,"취업률 93.3% 무역·물류·수출입관리 실무(국제무역사, 무역영어, 물류관리사 포함)",(주)JJENC / 예일직업전문학교,중소기업,22.9.15 ~ 22.10.11,30명,기타,교육과학/공학/기술/IT,기타,"부산, 대구, 울산, 경상",22.10.11 ~ 23.2.7,대상 제한 없음
103526,노원 청춘 기획단 '아-지트' 모집,진쉼,비영리단체/협회/재단,22.9.15 ~ 22.9.25,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 타 대외활동 경험, 행사 기획 경험",언론/미디어콘텐츠,서포터즈기자단,서울 노원구,22.9.15 ~ 22.9.25,대학생
103528,청년과 함께 사는 반려동물 <간식/건강> 교육,용산청년지음,공공기관/공기업,22.9.8 ~ 22.9.22,30명,기타,교육요리/식품,강연기타,지역 제한없음,22.9.28 ~ 22.10.7,"대학생, 직장인/일반인"
103530,청년기초주거교육 [시골쥐서울쥐 리턴즈],용산청년지음,공공기관/공기업,22.9.7 ~ 22.9.21,30명,기타,교육경제/금융,기타강연,지역 제한없음,22.9.26 ~ 22.9.28,대상 제한 없음
103531,멘토고남이 취업서포터즈 2기,주식회사 더블엠,중소기업,22.9.14 ~ 22.9.29,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 기타",경영/컨설팅/마케팅기타,서포터즈멘토링,지역 제한없음,22.10.1 ~ 22.11.30,대상 제한 없음
103534,왹,이트너스(주),-,-,0명,모두 지원 가능,,,-,-,-
103537,2022 환경예술축제 ‘와글와글 환경놀이터’ 서포터즈 모집,판교환경생태학습원,공공기관/공기업,22.9.19 ~ 22.10.6,20명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",행사/페스티벌환경/에너지,서포터즈,경기 성남시,22.10.15 ~ 22.10.15,대상 제한 없음
103545,[우먼센스] 식품 대기업 기획자&마케터 3기 참가자 모집,우먼센스,외국계기업,22.9.15 ~ 22.9.22,00명,기타,언론/미디어경영/컨설팅/마케팅,강연멘토링,지역 제한없음,22.10.1 ~ 23.1.31,대상 제한 없음
103547,안무가 매칭 프로젝트 제24회 생생 춤 페스티벌,(사)한국현대무용협회,비영리단체/협회/재단,22.9.15 ~ 22.9.28,0명,기타,행사/페스티벌,서포터즈,서울,22.9.15 ~ 22.9.28,"대학생, 직장인/일반인"
103548,WE 아카데미아 워크샵22_[이스포츠와 국내 산업 직군],국제이스포츠연맹,비영리단체/협회/재단,22.9.15 ~ 22.9.25,24명,외국어,교육창업/자기계발,강연기타,부산 부산진구,22.9.30 ~ 22.9.30,대상 제한 없음
103554,2022 서울국제공연예술제(SPAF) 자원활동가 스파플(SPAFLE) 모집,2022 서울국제공연예술제 사무국 (㈜스탭서울컴퍼니),기타,22.9.15 ~ 22.9.25,00명,기타,행사/페스티벌기타,기타봉사단-국내,지역 제한없음,22.10.3 ~ 22.10.30,"대학생, 직장인/일반인"
103557,"[고용노동부/아시아경제] 100% 국비무료교육 듣고 빅데이터 분석자, 핀테크 서비스기획자가 될 수 있다? 매월 훈련장려금도 받고 취뽀하자! 취업특화과정 훈련생 모집(~9.27)",(주)아시아경제,중견기업,22.9.15 ~ 22.9.23,00명,"컴퓨터 활용능력, 휴학 중/시간 투자 가능",교육과학/공학/기술/IT,기타,지역 제한없음,22.9.26 ~ 23.3.9,대상 제한 없음
103560,속초 5박 6일 살기 : 라이프밸리 4-5기 스케처 모집,(주)트리밸,스타트업,22.9.10 ~ 22.9.16,6명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 행사 기획 경험, 기타",여행/호텔/항공콘텐츠,기타,강원 속초시,22.9.26 ~ 22.10.1,대상 제한 없음
103561,[제 2회 민주시민영화제] <풀타임> [무료 상영],모퉁이극장,기타,22.9.15 ~ 22.9.20,00명,기타,언론/미디어디자인/사진/예술/영상,기타,지역 제한없음,22.9.20 ~ 22.9.21,대상 제한 없음
103566,2022 부산 관광 마케팅 클럽,위더스콘텐츠,스타트업,22.9.13 ~ 22.9.28,40명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",여행/호텔/항공경영/컨설팅/마케팅,마케터강연,지역 제한없음,22.10.7 ~ 22.11.4,"대학생, 직장인/일반인"
103568,2022 인천 관광 취업컨설팅 DAY [항공·카지노편],(주)제이엠커리어,중소기업,22.9.13 ~ 22.9.26,28명,기타,여행/호텔/항공,기타,지역 제한없음,22.9.30 ~ 22.9.30,직장인/일반인
103571,<한국백혈병환우회 서포터즈 반딧불이 10기 모집>,한국백혈병환우회,비영리단체/협회/재단,22.9.13 ~ 22.9.21,10명,"파워블로거/SNS, 기타",의료/보건,서포터즈,지역 제한없음,22.9.23 ~ 22.10.8,대학생
